brand,archive_source_id,archive_model_name,archive_model_code,archive_model_url,archive_price_row_count,primary_source_kind,primary_has_launch_price,primary_has_trim_selector,primary_has_displacement,official_source_id,official_model_name,official_model_url,official_price_url,official_catalog_url,official_effective_text,supplement_match_status,supplement_match_reason,supplement_match_score
kia,archive_bobaedream_kia_index,뉴 쏘렌토,959,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=959&level_no=&level2_no=&year_no=,60,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,쏘렌토,41,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=41&level_no=&level2_no=&year_no=,42,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,쏘울 부스터,1974,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1974&level_no=&level2_no=&year_no=,3,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,쏘울 부스터 EV,1980,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1980&level_no=&level2_no=&year_no=,2,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 쏘울,1742,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1742&level_no=&level2_no=&year_no=,4,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,올 뉴 쏘울,1594,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1594&level_no=&level2_no=&year_no=,24,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,쏘울,1009,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1009&level_no=&level2_no=&year_no=,86,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,쏘울 EV,1925,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1925&level_no=&level2_no=&year_no=,3,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,세레스,64,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=64&level_no=&level2_no=&year_no=,6,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,세이블,42,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=42&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,세피아2,27,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=27&level_no=&level2_no=&year_no=,3,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,세피아,26,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=26&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,슈마,43,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=43&level_no=&level2_no=&year_no=,3,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,스펙트라,45,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=45&level_no=&level2_no=&year_no=,8,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴 스펙트라,569,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=569&level_no=&level2_no=&year_no=,8,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,스펙트라윙,49,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=49&level_no=&level2_no=&year_no=,6,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴 스펙트라윙,571,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=571&level_no=&level2_no=&year_no=,4,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴 쎄라토,920,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=920&level_no=&level2_no=&year_no=,29,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,쎄라토,597,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=597&level_no=&level2_no=&year_no=,51,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,아벨라 델타,1203,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1203&level_no=&level2_no=&year_no=,9,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,아벨라,29,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=29&level_no=&level2_no=&year_no=,9,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,엔터프라이즈,17,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=17&level_no=&level2_no=&year_no=,7,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,엘란,24,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=24&level_no=&level2_no=&year_no=,4,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 카니발 4세대,2812,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2812&level_no=&level2_no=&year_no=,40,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,오피러스 프리미엄,1066,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1066&level_no=&level2_no=&year_no=,29,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴 오피러스,818,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=818&level_no=&level2_no=&year_no=,38,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,오피러스,67,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=67&level_no=&level2_no=&year_no=,37,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,카니발 4세대,2327,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2327&level_no=&level2_no=&year_no=,26,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,옵티마,19,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=19&level_no=&level2_no=&year_no=,39,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,옵티마 리갈,18,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=18&level_no=&level2_no=&year_no=,32,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 카니발,1902,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1902&level_no=&level2_no=&year_no=,32,market_archive_index,Y,Y,Y,official_kia_catalog_index,카니발,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_carnival.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_carnival.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,올 뉴 카니발,1606,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1606&level_no=&level2_no=&year_no=,73,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,그랜드 카니발 R,2496,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2496&level_no=&level2_no=&year_no=,26,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴 카니발 R,2495,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2495&level_no=&level2_no=&year_no=,22,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,그랜드 카니발,773,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=773&level_no=&level2_no=&year_no=,35,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴 카니발,831,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=831&level_no=&level2_no=&year_no=,18,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,카니발2,36,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=36&level_no=&level2_no=&year_no=,12,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 카렌스,1750,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1750&level_no=&level2_no=&year_no=,4,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,올 뉴 카렌스,1558,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1558&level_no=&level2_no=&year_no=,26,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴 페이스 카렌스,960,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=960&level_no=&level2_no=&year_no=,51,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴 카렌스,812,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=812&level_no=&level2_no=&year_no=,37,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,카렌스2,33,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=33&level_no=&level2_no=&year_no=,34,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,카렌스,34,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=34&level_no=&level2_no=&year_no=,20,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,카니발,37,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=37&level_no=&level2_no=&year_no=,25,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,카고,53,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=53&level_no=&level2_no=&year_no=,9,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,덤프,55,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=55&level_no=&level2_no=&year_no=,6,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,카스타,35,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=35&level_no=&level2_no=&year_no=,4,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,캐피탈,25,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=25&level_no=&level2_no=&year_no=,7,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,코스모스,58,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=58&level_no=&level2_no=&year_no=,13,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,파워콤비,1478,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1478&level_no=&level2_no=&year_no=,16,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,콤비,47,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=47&level_no=&level2_no=&year_no=,11,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴 콩코드,1479,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1479&level_no=&level2_no=&year_no=,2,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,콩코드,28,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=28&level_no=&level2_no=&year_no=,13,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,크레도스2,23,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=23&level_no=&level2_no=&year_no=,6,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,크레도스,22,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=22&level_no=&level2_no=&year_no=,8,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,타우너,44,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=44&level_no=&level2_no=&year_no=,34,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,타이탄,61,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=61&level_no=&level2_no=&year_no=,19,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,토픽,60,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=60&level_no=&level2_no=&year_no=,8,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,트레이드,62,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=62&level_no=&level2_no=&year_no=,19,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 프라이드,1659,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1659&level_no=&level2_no=&year_no=,13,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,올 뉴 프라이드,1438,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1438&level_no=&level2_no=&year_no=,42,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴 프라이드,777,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=777&level_no=&level2_no=&year_no=,54,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,프라이드,51,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=51&level_no=&level2_no=&year_no=,20,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,포르테,996,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=996&level_no=&level2_no=&year_no=,52,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,포르테 해치백,1484,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1484&level_no=&level2_no=&year_no=,7,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,포르테 쿱,1063,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1063&level_no=&level2_no=&year_no=,11,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,파맥스,577,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=577&level_no=&level2_no=&year_no=,18,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,파크타운,56,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=56&level_no=&level2_no=&year_no=,4,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴 포텐샤,1483,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1483&level_no=&level2_no=&year_no=,4,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,포텐샤,21,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=21&level_no=&level2_no=&year_no=,6,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,프레지오,52,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=52&level_no=&level2_no=&year_no=,38,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,피아트 124,1513,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1513&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,피아트 132,54,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=54&level_no=&level2_no=&year_no=,2,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,AM927 (버스),1007,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1007&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,AM928 (버스),1008,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1008&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,KB트럭,1324,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1324&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,AM트럭,1325,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1325&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,그랜토,1502,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1502&level_no=&level2_no=&year_no=,3,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,캠핑카,860,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=860&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,디 올 뉴 셀토스,2962,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2962&level_no=&level2_no=&year_no=,12,market_archive_index,Y,Y,Y,official_kia_catalog_index,셀토스,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_seltos.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_seltos.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,기타,613,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=613&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 셀토스,2739,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2739&level_no=&level2_no=&year_no=,20,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,셀토스,2073,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2073&level_no=&level2_no=&year_no=,34,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 K8,2855,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2855&level_no=&level2_no=&year_no=,20,market_archive_index,Y,Y,Y,official_kia_catalog_index,K8,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_k8.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_k8.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,텔루라이드,2302,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2302&level_no=&level2_no=&year_no=,8,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 K8 하이브리드,2856,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2856&level_no=&level2_no=&year_no=,5,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,K8,2381,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2381&level_no=&level2_no=&year_no=,20,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,K8 하이브리드,2389,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2389&level_no=&level2_no=&year_no=,4,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 EV6,2860,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2860&level_no=&level2_no=&year_no=,12,market_archive_index,Y,Y,Y,official_kia_catalog_index,EV6,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev6.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev6.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,EV6,2404,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2404&level_no=&level2_no=&year_no=,15,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴 캐피탈,2483,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2483&level_no=&level2_no=&year_no=,2,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,EV9,2795,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2795&level_no=&level2_no=&year_no=,24,market_archive_index,Y,Y,Y,official_kia_catalog_index,EV9,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev9.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev9.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,EV3,2852,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2852&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,official_kia_catalog_index,EV3,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev3.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev3.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,타스만,2882,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2882&level_no=&level2_no=&year_no=,7,market_archive_index,Y,Y,Y,official_kia_catalog_index,타스만,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_tasman.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_tasman.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,EV4,2890,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2890&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,official_kia_catalog_index,EV4,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev4.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev4.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,EV5,2928,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2928&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,official_kia_catalog_index,EV5,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev5.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev5.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,PV5,2932,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2932&level_no=&level2_no=&year_no=,11,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
chevrolet,archive_bobaedream_chevrolet_index,더 뉴 말리부,1950,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=105&model_no=1950&level_no=&level2_no=&year_no=,18,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
chevrolet,archive_bobaedream_chevrolet_index,올 뉴 말리부,1704,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=105&model_no=1704&level_no=&level2_no=&year_no=,32,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
chevrolet,archive_bobaedream_chevrolet_index,말리부,1439,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=105&model_no=1439&level_no=&level2_no=&year_no=,42,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
chevrolet,archive_bobaedream_chevrolet_index,볼트 (VOLT),1793,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=105&model_no=1793&level_no=&level2_no=&year_no=,2,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
chevrolet,archive_bobaedream_chevrolet_index,더 뉴 아베오,1748,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=105&model_no=1748&level_no=&level2_no=&year_no=,15,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
chevrolet,archive_bobaedream_chevrolet_index,아베오,1404,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=105&model_no=1404&level_no=&level2_no=&year_no=,41,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
chevrolet,archive_bobaedream_chevrolet_index,올란도,1408,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=105&model_no=1408&level_no=&level2_no=&year_no=,105,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
chevrolet,archive_bobaedream_chevrolet_index,더 넥스트 이쿼녹스,2719,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=105&model_no=2719&level_no=&level2_no=&year_no=,7,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
chevrolet,archive_bobaedream_chevrolet_index,이쿼녹스,1915,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=105&model_no=1915&level_no=&level2_no=&year_no=,12,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
chevrolet,archive_bobaedream_chevrolet_index,임팔라,1669,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=105&model_no=1669&level_no=&level2_no=&year_no=,11,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
chevrolet,archive_bobaedream_chevrolet_index,더 뉴 스파크,1914,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=105&model_no=1914&level_no=&level2_no=&year_no=,9,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
chevrolet,archive_bobaedream_chevrolet_index,캡티바,1407,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=105&model_no=1407&level_no=&level2_no=&year_no=,35,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
chevrolet,archive_bobaedream_chevrolet_index,더 넥스트 스파크,1667,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=105&model_no=1667&level_no=&level2_no=&year_no=,28,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
chevrolet,archive_bobaedream_chevrolet_index,올 뉴 콜로라도,2850,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=105&model_no=2850&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,official_chevrolet_catalog_index,콜로라도,https://www.chevrolet.co.kr/e-catalog-price-list,,,,matched,exact_or_alias,100
