brand,model_name,class_name_examples,level_name_examples,context_summary
kia,모하비 더 마스터,"['마스터즈', '마스터즈 그래비티', '플래티넘']","['3.0 디젤 4WD 5인승', '3.0 디젤 4WD 6인승', '3.0 디젤 4WD 7인승']","class_name_examples=마스터즈, 마스터즈 그래비티, 플래티넘 | level_name_examples=3.0 디젤 4WD 5인승, 3.0 디젤 4WD 6인승, 3.0 디젤 4WD 7인승 | launch_price_range_krw=0~60570000 | displacement_range_cc=2959~2959 | body_length_range_mm=4930~4930"
kia,봉고3,"['장축 GLX', '장축 리미티드', '-', '더블캡']","['CRDi 더블캡', 'CRDi 킹캡', 'CRDi 표준캡', '파워게이트', '파워게이트 4WD']","class_name_examples=장축 GLX, 장축 리미티드, -, 더블캡 | level_name_examples=CRDi 더블캡, CRDi 킹캡, CRDi 표준캡, 파워게이트, 파워게이트 4WD | launch_price_range_krw=0~0 | displacement_range_cc=2902~2902 | body_length_range_mm=4785~5110"
kia,셀토스,"['그래비티', '노블레스', '시그니처', '트렌디', '프레스티지']","['1.6 가솔린 터보 2WD', '1.6 가솔린 터보 4WD', '1.6 디젤 2WD', '1.6 디젤 4WD']","class_name_examples=그래비티, 노블레스, 시그니처, 트렌디, 프레스티지 | level_name_examples=1.6 가솔린 터보 2WD, 1.6 가솔린 터보 4WD, 1.6 디젤 2WD, 1.6 디젤 4WD | launch_price_range_krw=0~28960000 | displacement_range_cc=1582~1598 | body_length_range_mm=4375~4375"
kia,스토닉,"['트렌디', '프레스티지', '디럭스']","['1.0 터보', '1.4 가솔린', '1.6 디젤']","class_name_examples=트렌디, 프레스티지, 디럭스 | level_name_examples=1.0 터보, 1.4 가솔린, 1.6 디젤 | launch_price_range_krw=0~21350000 | displacement_range_cc=998~1582 | body_length_range_mm=4140~4140"
kia,스팅어,"['드림 에디션', '알칸타라 에디션', '익스트림 팩', '프라임', '플래티넘', '프라임 라이트', 'GT', '마스터즈']","['2.0 터보', '2.0 터보 AWD', '2.2 디젤', '2.2 디젤 AWD', '3.3 터보', '3.3 터보 AWD']","class_name_examples=드림 에디션, 알칸타라 에디션, 익스트림 팩, 프라임, 플래티넘, 프라임 라이트, GT, 마스터즈 | level_name_examples=2.0 터보, 2.0 터보 AWD, 2.2 디젤, 2.2 디젤 AWD, 3.3 터보, 3.3 터보 AWD | launch_price_range_krw=35000000~51100000 | displacement_range_cc=1998~3342 | body_length_range_mm=4830~4830"
kia,스팅어 마이스터,"['마스터즈', '마스터즈 아크로 에디션', '플래티넘', 'GT', 'GT 마스터즈 터보팩', 'GT 아크로 에디션']","['2.5 터보', '2.5 터보 AWD', '3.3 터보', '3.3 터보 AWD']","class_name_examples=마스터즈, 마스터즈 아크로 에디션, 플래티넘, GT, GT 마스터즈 터보팩, GT 아크로 에디션 | level_name_examples=2.5 터보, 2.5 터보 AWD, 3.3 터보, 3.3 터보 AWD | launch_price_range_krw=0~50010000 | displacement_range_cc=2497~3342 | body_length_range_mm=4830~4830"
kia,스포티지 4세대,"['노블레스', '노블레스 스페셜', '트렌디', '노블레스 플러스', '스타일 에디션', '프레스티지']","['1.7 디젤 2WD', '2.0 가솔린 2WD', '2.0 디젤 2WD', '2.0 디젤 4WD']","class_name_examples=노블레스, 노블레스 스페셜, 트렌디, 노블레스 플러스, 스타일 에디션, 프레스티지 | level_name_examples=1.7 디젤 2WD, 2.0 가솔린 2WD, 2.0 디젤 2WD, 2.0 디젤 4WD | launch_price_range_krw=0~30190000 | displacement_range_cc=1658~1999 | body_length_range_mm=4480~4480"
kia,스포티지 더 볼드,"['노블레스', '럭셔리', '시그니처', '시그니처 그래비티', '인텔리전트', '트렌디', '프레스티지', '프레스티지 그래비티']","['1.6 디젤 2WD', '1.6 디젤 4WD', '2.0 가솔린 2WD', '2.0 디젤 2WD', '2.0 디젤 4WD']","class_name_examples=노블레스, 럭셔리, 시그니처, 시그니처 그래비티, 인텔리전트, 트렌디, 프레스티지, 프레스티지 그래비티 | level_name_examples=1.6 디젤 2WD, 1.6 디젤 4WD, 2.0 가솔린 2WD, 2.0 디젤 2WD, 2.0 디젤 4WD | launch_price_range_krw=0~32440000 | displacement_range_cc=1598~1999 | body_length_range_mm=4480~4495"
kia,스포티지R,"['LX', 'TLX 최고급형', '리미티드', 'TLX 고급형', 'TLX 프리미엄']","['2.0 가솔린 2WD', '2.0 가솔린 터보 2WD', '2.0 가솔린 터보 4WD', '2.0 디젤 2WD', '2.0 디젤 4WD']","class_name_examples=LX, TLX 최고급형, 리미티드, TLX 고급형, TLX 프리미엄 | level_name_examples=2.0 가솔린 2WD, 2.0 가솔린 터보 2WD, 2.0 가솔린 터보 4WD, 2.0 디젤 2WD, 2.0 디젤 4WD | launch_price_range_krw=0~30000000 | displacement_range_cc=1995~1998 | body_length_range_mm=4440~4450"
kia,쏘렌토 4세대,"['그래비티', '노블레스', '시그니처', '트렌디', '프레스티지']","['2.2 디젤 2WD', '2.2 디젤 4WD', '2.5 가솔린 터보 2WD']","class_name_examples=그래비티, 노블레스, 시그니처, 트렌디, 프레스티지 | level_name_examples=2.2 디젤 2WD, 2.2 디젤 4WD, 2.5 가솔린 터보 2WD | launch_price_range_krw=0~40430000 | displacement_range_cc=2151~2497 | body_length_range_mm=4810~4810"
kia,쏘렌토 4세대 하이브리드,"['그래비티', '노블레스', '시그니처', '프레스티지']","['1.6 터보 HEV 2WD', '1.6 터보 HEV 4WD']","class_name_examples=그래비티, 노블레스, 시그니처, 프레스티지 | level_name_examples=1.6 터보 HEV 2WD, 1.6 터보 HEV 4WD | launch_price_range_krw=0~43880000 | displacement_range_cc=1598~1598 | body_length_range_mm=4810~4810"
kia,쏘렌토R,"['LX 고급형', 'TLX 고급형', 'TLX 최고급형', 'TLX 프리미엄', '리미티드 고급형', '리미티드 프리미엄', '리미티드 스페셜']","['2.0 디젤 2WD', '2.2 디젤 2WD', '2.2 디젤 4WD', '2.4 가솔린 2WD', '2.7 LPi 2WD']","class_name_examples=LX 고급형, TLX 고급형, TLX 최고급형, TLX 프리미엄, 리미티드 고급형, 리미티드 프리미엄, 리미티드 스페셜 | level_name_examples=2.0 디젤 2WD, 2.2 디젤 2WD, 2.2 디젤 4WD, 2.4 가솔린 2WD, 2.7 LPi 2WD | launch_price_range_krw=0~38130000 | displacement_range_cc=1995~2656 | body_length_range_mm=1685~4730"
kia,쏘울,"['2U 고급형', '2U 세이프티', '2U 최고급형', '2U 쿨', '4U', '4U 코스모', 'U 고급형', 'U 스마트', 'U 최고급형', '디럭스']","['1.6', '1.6 디젤', '2.0']","class_name_examples=2U 고급형, 2U 세이프티, 2U 최고급형, 2U 쿨, 4U, 4U 코스모, U 고급형, U 스마트, U 최고급형, 디럭스 | level_name_examples=1.6, 1.6 디젤, 2.0 | launch_price_range_krw=12700000~22270000 | displacement_range_cc=1582~1975 | body_length_range_mm=4105~4120"
kia,쏘울 부스터,"['노블레스', '노블레스 스페셜', '프레스티지']",['1.6 터보'],"class_name_examples=노블레스, 노블레스 스페셜, 프레스티지 | level_name_examples=1.6 터보 | launch_price_range_krw=19140000~23460000 | displacement_range_cc=1591~1591 | body_length_range_mm=4195~4195"
kia,오피러스 프리미엄,"['GH270 디럭스', 'GH270 디럭스 스페셜', 'GH270 스페셜', 'GH270 스페셜 럭셔리', 'GH330 고급형', 'GH330 고급형 럭셔리', 'GH330 노블레스', 'GH330 럭셔리', 'GH330 스페셜', 'GH330 스페셜 럭셔리']","['2.7', '3.3', '3.8']","class_name_examples=GH270 디럭스, GH270 디럭스 스페셜, GH270 스페셜, GH270 스페셜 럭셔리, GH330 고급형, GH330 고급형 럭셔리, GH330 노블레스, GH330 럭셔리, GH330 스페셜, GH330 스페셜 럭셔리 | level_name_examples=2.7, 3.3, 3.8 | launch_price_range_krw=35070000~56480000 | displacement_range_cc=2656~3778 | body_length_range_mm=5000~5000"
kia,올 뉴 K3,"['노블레스', '럭셔리', '시그니처', '트렌디', '프레스티지', 'GT 베이직', 'GT 플러스', 'GT 시그니처']","['1.6', '1.6 터보 4도어', '1.6 터보 5도어']","class_name_examples=노블레스, 럭셔리, 시그니처, 트렌디, 프레스티지, GT 베이직, GT 플러스, GT 시그니처 | level_name_examples=1.6, 1.6 터보 4도어, 1.6 터보 5도어 | launch_price_range_krw=0~25130000 | displacement_range_cc=1591~1598 | body_length_range_mm=4510~4655"
kia,올 뉴 K7,"['노블레스', '리미티드', '리미티드 에디션', '프레스티지', '월드컵 에디션', '럭셔리', '디럭스', '노블레스 스페셜', '리미티드 플러스']","['2.2 디젤', '2.4', '3.0', '3.0 LPi', '3.0 LPi (렌터카용)', '3.0 LPi (장애인용)', '3.0 LPi (택시형)', '3.3']","class_name_examples=노블레스, 리미티드, 리미티드 에디션, 프레스티지, 월드컵 에디션, 럭셔리, 디럭스, 노블레스 스페셜, 리미티드 플러스 | level_name_examples=2.2 디젤, 2.4, 3.0, 3.0 LPi, 3.0 LPi (렌터카용), 3.0 LPi (장애인용), 3.0 LPi (택시형), 3.3 | launch_price_range_krw=0~39750000 | displacement_range_cc=2199~3342 | body_length_range_mm=4970~4970"
kia,올 뉴 K7 하이브리드,"['노블레스', '노블레스 스페셜', '프레스티지']",['2.4 HEV'],"class_name_examples=노블레스, 노블레스 스페셜, 프레스티지 | level_name_examples=2.4 HEV | launch_price_range_krw=36650000~41180000 | displacement_range_cc=2359~2359 | body_length_range_mm=4970~4970"
kia,올 뉴 모닝,"['W 스페셜', '디럭스', '디럭스 스페셜', '디럭스 트렌디', '럭셔리', '럭셔리 스포츠', '스마트', '스마트 스페셜', '스포츠', '에코 다이나믹스 스마트']","['1.0', '1.0 바이퓨얼']","class_name_examples=W 스페셜, 디럭스, 디럭스 스페셜, 디럭스 트렌디, 럭셔리, 럭셔리 스포츠, 스마트, 스마트 스페셜, 스포츠, 에코 다이나믹스 스마트 | level_name_examples=1.0, 1.0 바이퓨얼 | launch_price_range_krw=0~13530000 | displacement_range_cc=998~998 | body_length_range_mm=3595~3595"
kia,올 뉴 모닝 [JA],"['디럭스', '럭셔리', '레이디', '베이직 플러스', '트렌디', '프레스티지', '-', '고급형']","['1.0', '1.0 LPi', '1.0 밴', '1.0 터보']","class_name_examples=디럭스, 럭셔리, 레이디, 베이직 플러스, 트렌디, 프레스티지, -, 고급형 | level_name_examples=1.0, 1.0 LPi, 1.0 밴, 1.0 터보 | launch_price_range_krw=9450000~15890000 | displacement_range_cc=998~998 | body_length_range_mm=3595~3595"
kia,올 뉴 쏘렌토,"['노블레스', '프레스티지', '노블레스 스페셜', '디럭스', '럭셔리']","['2.0 가솔린 터보 2WD', '2.0 가솔린 터보 4WD', '2.0 디젤 2WD', '2.0 디젤 4WD', '2.2 디젤 2WD', '2.2 디젤 4WD']","class_name_examples=노블레스, 프레스티지, 노블레스 스페셜, 디럭스, 럭셔리 | level_name_examples=2.0 가솔린 터보 2WD, 2.0 가솔린 터보 4WD, 2.0 디젤 2WD, 2.0 디젤 4WD, 2.2 디젤 2WD, 2.2 디젤 4WD | launch_price_range_krw=0~35750000 | displacement_range_cc=1995~2199 | body_length_range_mm=4780~4780"
kia,올 뉴 쏘울,"['그린존', '노블레스', '럭셔리', '레드존', '브라운존', '트렌디', '프레스티지', '노블레스 스페셜', '액티브존']","['1.6', '1.6 디젤']","class_name_examples=그린존, 노블레스, 럭셔리, 레드존, 브라운존, 트렌디, 프레스티지, 노블레스 스페셜, 액티브존 | level_name_examples=1.6, 1.6 디젤 | launch_price_range_krw=14230000~22330000 | displacement_range_cc=1582~1591 | body_length_range_mm=4140~4140"
kia,올 뉴 카니발,"['노블레스', '디럭스', '럭셔리', '프레스티지', 'VIP', '매직스페이스', '프레지던트', '노블레스 스페셜', '프레스티지 하이루프', '11인승']","['2.2 디젤 11인승', '2.2 디젤 11인승 아웃도어', '2.2 디젤 11인승 하이리무진', '2.2 디젤 7인승 리무진', '2.2 디젤 7인승 아웃도어', '2.2 디젤 7인승 하이리무진', '2.2 디젤 9인승', '2.2 디젤 9인승 아웃도어', '2.2 디젤 9인승 하이리무진', '2.2 디젤 어린이보호차']","class_name_examples=노블레스, 디럭스, 럭셔리, 프레스티지, VIP, 매직스페이스, 프레지던트, 노블레스 스페셜, 프레스티지 하이루프, 11인승 | level_name_examples=2.2 디젤 11인승, 2.2 디젤 11인승 아웃도어, 2.2 디젤 11인승 하이리무진, 2.2 디젤 7인승 리무진, 2.2 디젤 7인승 아웃도어, 2.2 디젤 7인승 하이리무진, 2.2 디젤 9인승, 2.2 디젤 9인승 아웃도어, 2.2 디젤 9인승 하이리무진, 2.2 디젤 어린이보호차 | launch_price_range_krw=0~59430000 | displacement_range_cc=2199~3342 | body_length_range_mm=5115~5115"
kia,올 뉴 카렌스,"['노블레스', '디럭스', '럭셔리', '에코 다이나믹스', '트렌디', '프레스티지']","['1.7 디젤 5인승', '1.7 디젤 7인승', '2.0 LPi 7인승']","class_name_examples=노블레스, 디럭스, 럭셔리, 에코 다이나믹스, 트렌디, 프레스티지 | level_name_examples=1.7 디젤 5인승, 1.7 디젤 7인승, 2.0 LPi 7인승 | launch_price_range_krw=17960000~27150000 | displacement_range_cc=1685~1998 | body_length_range_mm=4525~4525"
kia,올 뉴 프라이드,"['디럭스', '스마트', '스마트 스페셜', '트렌디', '럭셔리', '럭셔리 에코 플러스', '프레스티지', '프레스티지 에코 플러스']","['1.4', '1.4 5도어', '1.4 디젤 5도어', '1.6', '1.6 5도어']","class_name_examples=디럭스, 스마트, 스마트 스페셜, 트렌디, 럭셔리, 럭셔리 에코 플러스, 프레스티지, 프레스티지 에코 플러스 | level_name_examples=1.4, 1.4 5도어, 1.4 디젤 5도어, 1.6, 1.6 5도어 | launch_price_range_krw=11250000~17010000 | displacement_range_cc=1396~1591 | body_length_range_mm=4045~4365"
kia,카니발 4세대,"['노블레스', '시그니처', '프레스티지', '-']","['2.2 디젤 7인승', '2.2 디젤 7인승 아웃도어', '2.2 디젤 7인승 하이리무진', '2.2 디젤 9인승', '2.2 디젤 9인승 하이리무진', '2.2 디젤 하이리무진 (특장업체)', '3.5 가솔린 4인승 하이리무진', '3.5 가솔린 7인승', '3.5 가솔린 7인승 아웃도어', '3.5 가솔린 7인승 하이리무진']","class_name_examples=노블레스, 시그니처, 프레스티지, - | level_name_examples=2.2 디젤 7인승, 2.2 디젤 7인승 아웃도어, 2.2 디젤 7인승 하이리무진, 2.2 디젤 9인승, 2.2 디젤 9인승 하이리무진, 2.2 디젤 하이리무진 (특장업체), 3.5 가솔린 4인승 하이리무진, 3.5 가솔린 7인승, 3.5 가솔린 7인승 아웃도어, 3.5 가솔린 7인승 하이리무진 | launch_price_range_krw=0~86830000 | displacement_range_cc=2151~3470 | body_length_range_mm=5155~5200"
kia,타스만,"['다이내믹', '어드벤처', '익스트림', 'X-프로']","['2.5 가솔린 터보 2WD', '2.5 가솔린 터보 4WD']","class_name_examples=다이내믹, 어드벤처, 익스트림, X-프로 | level_name_examples=2.5 가솔린 터보 2WD, 2.5 가솔린 터보 4WD | launch_price_range_krw=0~0 | displacement_range_cc=2497~2497 | body_length_range_mm=5410~5410"
kia,텔루라이드,"['EX', 'LX', 'S', 'SX']","['3.8 가솔린', '3.8 가솔린 AWD']","class_name_examples=EX, LX, S, SX | level_name_examples=3.8 가솔린, 3.8 가솔린 AWD | launch_price_range_krw=0~0 | displacement_range_cc=3778~3778 | body_length_range_mm=5001~5001"
kia,포르테,"['S 고급형', 'S 기본형', 'SLi', 'Si', 'W 에디션', '디럭스', '디럭스 에코플러스', '럭셔리', '럭셔리 에코플러스', '프레스티지']","['1.6', '1.6 LPi', '1.6 디젤', '2.0', 'LPi HEV']","class_name_examples=S 고급형, S 기본형, SLi, Si, W 에디션, 디럭스, 디럭스 에코플러스, 럭셔리, 럭셔리 에코플러스, 프레스티지 | level_name_examples=1.6, 1.6 LPi, 1.6 디젤, 2.0, LPi HEV | launch_price_range_krw=11710000~23440000 | displacement_range_cc=1582~1998 | body_length_range_mm=4530~4550"
kia,포르테 쿱,"['고급형', '고급형 레드프리미엄', '기본형', '럭셔리', '프레스티지']","['1.6', '2.0']","class_name_examples=고급형, 고급형 레드프리미엄, 기본형, 럭셔리, 프레스티지 | level_name_examples=1.6, 2.0 | launch_price_range_krw=16810000~19660000 | displacement_range_cc=1591~1998 | body_length_range_mm=4480~4480"
kia,포르테 해치백,"['디럭스', '럭셔리', '프레스티지', '프레스티지 브라운']",['1.6'],"class_name_examples=디럭스, 럭셔리, 프레스티지, 프레스티지 브라운 | level_name_examples=1.6 | launch_price_range_krw=13500000~18770000 | displacement_range_cc=1591~1591 | body_length_range_mm=4340~4340"
renault,QM3,"['LE', 'RE', 'RE 시그니처', 'RE 시그니처 소닉 레드', 'RE 시그니처 쇼콜라 브라운', 'RE 시그니처 에투알 화이트', 'SE']",['1.5 디젤'],"class_name_examples=LE, RE, RE 시그니처, RE 시그니처 소닉 레드, RE 시그니처 쇼콜라 브라운, RE 시그니처 에투알 화이트, SE | level_name_examples=1.5 디젤 | launch_price_range_krw=22200000~25800000 | displacement_range_cc=1461~1461 | body_length_range_mm=4125~4125"
renault,QM5,"['LE', 'LE 프리미엄', 'LE 플러스', 'RE', 'RE 플러스', 'SE', 'SE 프리미엄팩', 'SE 플러스', '보스 스페셜 에디션', '어드벤처']","['2.0 디젤 2WD', '2.0 디젤 4WD', '2.5 가솔린 2WD']","class_name_examples=LE, LE 프리미엄, LE 플러스, RE, RE 플러스, SE, SE 프리미엄팩, SE 플러스, 보스 스페셜 에디션, 어드벤처 | level_name_examples=2.0 디젤 2WD, 2.0 디젤 4WD, 2.5 가솔린 2WD | launch_price_range_krw=21810000~32300000 | displacement_range_cc=1995~2488 | body_length_range_mm=4520~4520"
renault,QM5 네오,"['LE', 'R4U', 'RE', 'SE', 'LE 아트 컬렉션 II', 'RE 아트 컬렉션II', 'LE 아트 컬렉션II']","['2.0 가솔린 2WD', '2.0 디젤 2WD', '2.0 디젤 4WD']","class_name_examples=LE, R4U, RE, SE, LE 아트 컬렉션 II, RE 아트 컬렉션II, LE 아트 컬렉션II | level_name_examples=2.0 가솔린 2WD, 2.0 디젤 2WD, 2.0 디젤 4WD | launch_price_range_krw=22700000~33200000 | displacement_range_cc=1995~1998 | body_length_range_mm=4525~4525"
renault,QM6,"['LE', 'RE', 'RE 시그니처', 'SE', 'RE 플러스']","['2.0 가솔린 2WD', '2.0 디젤 2WD', '2.0 디젤 4WD']","class_name_examples=LE, RE, RE 시그니처, SE, RE 플러스 | level_name_examples=2.0 가솔린 2WD, 2.0 디젤 2WD, 2.0 디젤 4WD | launch_price_range_krw=24800000~35100000 | displacement_range_cc=1995~1997 | body_length_range_mm=4675~4675"
renault,SM3 네오,"['LE', 'SE', 'LE 스페셜', 'PE', 'R4U', 'RE', 'SE 스페셜', 'SE 플러스', 'SE 플러스 아트', 'XE']","['1.5 디젤', '1.6']","class_name_examples=LE, SE, LE 스페셜, PE, R4U, RE, SE 스페셜, SE 플러스, SE 플러스 아트, XE | level_name_examples=1.5 디젤, 1.6 | launch_price_range_krw=14440000~21100000 | displacement_range_cc=1461~1598 | body_length_range_mm=4620~4620"
renault,SM5 노바,"['D', 'D 프리미엄', 'TCE', 'LE', 'LE 스타일팩', 'LE 아트 컬렉션II', 'PE', 'PE 스타일팩', 'PE 플러스', 'RE']","['1.5 디젤', '1.6 터보', '2.0']","class_name_examples=D, D 프리미엄, TCE, LE, LE 스타일팩, LE 아트 컬렉션II, PE, PE 스타일팩, PE 플러스, RE | level_name_examples=1.5 디젤, 1.6 터보, 2.0 | launch_price_range_krw=21300000~29200000 | displacement_range_cc=1461~1998 | body_length_range_mm=4885~4885"
renault,SM6,"['LE', 'PE', 'SE', 'RE', 'LE 스페셜', '프리미에르']","['1.5 디젤', '1.6 터보', '2.0', '2.0 LPe', '2.0 LPe (렌터카용)', '2.0 LPe (장애인용)', '2.0 LPe (택시형)', '2.0 프라임']","class_name_examples=LE, PE, SE, RE, LE 스페셜, 프리미에르 | level_name_examples=1.5 디젤, 1.6 터보, 2.0, 2.0 LPe, 2.0 LPe (렌터카용), 2.0 LPe (장애인용), 2.0 LPe (택시형), 2.0 프라임 | launch_price_range_krw=20600000~32940000 | displacement_range_cc=1461~1998 | body_length_range_mm=4850~4850"
renault,SM7 노바,"['-', 'LE', 'LE 스타일팩', 'RE', 'RE 스타일팩', 'RE 아트 컬렉션II', 'SE', 'SE 스타일팩', 'LE35', 'LE35 스타일팩']","['2.0 LPe', '2.0 LPe (렌터카용)', '2.0 LPe (장애인용)', '2.0 LPe (택시형)', '2.5', '3.5']","class_name_examples=-, LE, LE 스타일팩, RE, RE 스타일팩, RE 아트 컬렉션II, SE, SE 스타일팩, LE35, LE35 스타일팩 | level_name_examples=2.0 LPe, 2.0 LPe (렌터카용), 2.0 LPe (장애인용), 2.0 LPe (택시형), 2.5, 3.5 | launch_price_range_krw=0~38700000 | displacement_range_cc=1998~3498 | body_length_range_mm=4995~4995"
renault,SM7 뉴 아트,"['LE23', 'RE23', 'SE23', 'SE23 플러스', 'SE23 플레저', '프레스티지', 'LE35', 'RE35']","['2.3', '3.5']","class_name_examples=LE23, RE23, SE23, SE23 플러스, SE23 플레저, 프레스티지, LE35, RE35 | level_name_examples=2.3, 3.5 | launch_price_range_krw=26300000~41000000 | displacement_range_cc=2349~3498 | body_length_range_mm=4945~4950"
renault,XM3,"['LE', 'RE', 'RE 시그니처', '인스파이어', 'LE 플러스', 'SE']","['1.3', '1.6', '1.6 하이브리드']","class_name_examples=LE, RE, RE 시그니처, 인스파이어, LE 플러스, SE | level_name_examples=1.3, 1.6, 1.6 하이브리드 | launch_price_range_krw=0~32350000 | displacement_range_cc=1332~1598 | body_length_range_mm=4570~4570"
renault,그랑 콜레오스,"['아이코닉', '에스카파드 루프박스', '에스카파드 파노라마 선루프', '에스프리 알핀', '테크노']","['1.5 E-테크 하이브리드 2WD', '2.0 가솔린 터보 2WD', '2.0 가솔린 터보 4WD']","class_name_examples=아이코닉, 에스카파드 루프박스, 에스카파드 파노라마 선루프, 에스프리 알핀, 테크노 | level_name_examples=1.5 E-테크 하이브리드 2WD, 2.0 가솔린 터보 2WD, 2.0 가솔린 터보 4WD | launch_price_range_krw=34950000~45820000 | displacement_range_cc=1499~1969 | body_length_range_mm=4780~4780"
renault,뉴 QM3,"['LE', 'RE', 'RE S-에디션', 'RE 시그니처', 'RE 파노라믹 에디션', 'SE']",['1.5 디젤'],"class_name_examples=LE, RE, RE S-에디션, RE 시그니처, RE 파노라믹 에디션, SE | level_name_examples=1.5 디젤 | launch_price_range_krw=22200000~25700000 | displacement_range_cc=1461~1461 | body_length_range_mm=4125~4125"
renault,뉴 QM5,"['LE20', 'SE20', 'LE', 'LE 플러스', 'RE', 'SE', '살로몬 에디션', 'LE25', 'LE25 플러스', 'RE25']","['2.0 가솔린 2WD', '2.0 디젤 2WD', '2.0 디젤 4WD', '2.5 가솔린 2WD']","class_name_examples=LE20, SE20, LE, LE 플러스, RE, SE, 살로몬 에디션, LE25, LE25 플러스, RE25 | level_name_examples=2.0 가솔린 2WD, 2.0 디젤 2WD, 2.0 디젤 4WD, 2.5 가솔린 2WD | launch_price_range_krw=22500000~32650000 | displacement_range_cc=1995~2488 | body_length_range_mm=4525~4525"
renault,뉴 SM3,"['LE', 'LE 썸머 에디션', 'LE 익스클루시브', 'LE 플러스', 'PE', 'RE', 'RE 썸머 에디션', 'SE', 'SE 블랙', 'SE 블랙 썸머 에디션']","['1.6', '2.0']","class_name_examples=LE, LE 썸머 에디션, LE 익스클루시브, LE 플러스, PE, RE, RE 썸머 에디션, SE, SE 블랙, SE 블랙 썸머 에디션 | level_name_examples=1.6, 2.0 | launch_price_range_krw=14700000~19900000 | displacement_range_cc=1598~1998 | body_length_range_mm=4620~4620"
renault,뉴 SM5 (신형),"['LE', 'LE 익스클루시브', 'PE', 'RE', 'SE', 'SE 블랙', 'SE 플러스', 'XE', '보스 스페셜 에디션']","['2.0', '2.5']","class_name_examples=LE, LE 익스클루시브, PE, RE, SE, SE 블랙, SE 플러스, XE, 보스 스페셜 에디션 | level_name_examples=2.0, 2.5 | launch_price_range_krw=20800000~30100000 | displacement_range_cc=1998~2495 | body_length_range_mm=4885~4905"
renault,뉴 마스터,"['13인승', '15인승', '밴 L', '밴 S', '캠핑카']",['2.3 디젤'],"class_name_examples=13인승, 15인승, 밴 L, 밴 S, 캠핑카 | level_name_examples=2.3 디젤 | launch_price_range_krw=29990000~46990000 | displacement_range_cc=2299~2299 | body_length_range_mm=5075~6225"
renault,뉴SM5 플래티넘,"['D', 'D 스페셜', '프리미엄 DCT', 'TCE', 'TCE S/S 컬렉션', 'LE', 'LE S/S 컬렉션', 'LE 아트', 'LE 파노라마', 'PE']","['1.5 디젤', '1.6 터보', '2.0']","class_name_examples=D, D 스페셜, 프리미엄 DCT, TCE, TCE S/S 컬렉션, LE, LE S/S 컬렉션, LE 아트, LE 파노라마, PE | level_name_examples=1.5 디젤, 1.6 터보, 2.0 | launch_price_range_krw=22200000~29150000 | displacement_range_cc=1461~2495 | body_length_range_mm=4885~4885"
renault,더 뉴 QM6,"['RE', 'RE 시그니처', 'SE', 'LE', 'LE 시그니처', '프리미에르', '볼드 에디션', '비즈니스', '어드밴처']","['1.7 디젤 2WD', '2.0 LPe 2WD', '2.0 가솔린 2WD', '2.0 디젤 4WD', '퀘스트 2.0 LPe 2WD']","class_name_examples=RE, RE 시그니처, SE, LE, LE 시그니처, 프리미에르, 볼드 에디션, 비즈니스, 어드밴처 | level_name_examples=1.7 디젤 2WD, 2.0 LPe 2WD, 2.0 가솔린 2WD, 2.0 디젤 4WD, 퀘스트 2.0 LPe 2WD | launch_price_range_krw=0~39080000 | displacement_range_cc=1749~1998 | body_length_range_mm=4675~4675"
renault,더 뉴 SM6,"['LE', 'RE', 'SE', 'SE 플러스', '프리미에르', '필']","['1.3', '1.8', '2.0 LPe']","class_name_examples=LE, RE, SE, SE 플러스, 프리미에르, 필 | level_name_examples=1.3, 1.8, 2.0 LPe | launch_price_range_krw=0~35300000 | displacement_range_cc=1332~1998 | body_length_range_mm=4850~4855"
renault,마스터,"['13인승', '15인승', 'L', 'S', '밴 L', '밴 S', '캠핑카']",['2.3 디젤'],"class_name_examples=13인승, 15인승, L, S, 밴 L, 밴 S, 캠핑카 | level_name_examples=2.3 디젤 | launch_price_range_krw=0~36300000 | displacement_range_cc=2299~2299 | body_length_range_mm=5050~6200"
renault,올 뉴 SM7,"['LE', 'LE AVM 패키지', 'LE S/S 컬렉션', 'LE 아트', 'LE 파노라마', 'RE', 'RE S/S 컬렉션', 'RE 파노라마', 'SE', 'LE35']","['2.5', '3.5']","class_name_examples=LE, LE AVM 패키지, LE S/S 컬렉션, LE 아트, LE 파노라마, RE, RE S/S 컬렉션, RE 파노라마, SE, LE35 | level_name_examples=2.5, 3.5 | launch_price_range_krw=30280000~39100000 | displacement_range_cc=2495~3498 | body_length_range_mm=4950~4995"
renault,캡처,"['에디션 파리', '인텐스', '젠']","['1.3 TCe', '1.5 dCi']","class_name_examples=에디션 파리, 인텐스, 젠 | level_name_examples=1.3 TCe, 1.5 dCi | launch_price_range_krw=24740000~28180000 | displacement_range_cc=1332~1461 | body_length_range_mm=4230~4230"
renault,클리오,"['스틸', '아이코닉', '인텐스', '인텐스 파노라믹', '젠']",['1.5 dCi'],"class_name_examples=스틸, 아이코닉, 인텐스, 인텐스 파노라믹, 젠 | level_name_examples=1.5 dCi | launch_price_range_krw=19540000~22980000 | displacement_range_cc=1461~1461 | body_length_range_mm=4060~4060"
