brand,model_name,trim_name,major_category,size_score,model_year,vehicle_age_years,color,mileage_km,price_manwon
kia,더 뉴 카니발,프레스티지,van,55.191257,2019,7.58,검정,141459.0,1430
kia,올 뉴 카니발,프레스티지,van,71.038251,2015,11.67,미색,123007.0,1150
hyundai,LF쏘나타,스타일,sedan,57.647815,2018,8.5,흰색,178408.0,880
kia,더 뉴 기아 레이,시그니처,hatchback,53.367876,2023,2.58,흰색,16175.0,1760
kia,더 뉴 쏘렌토,No.1 에디션,suv,70.995671,2018,8.0,회색,95996.0,1760
hyundai,올 뉴 투싼,모던,suv,37.950938,2017,9.75,흰색,70974.0,1620
chevrolet,더 뉴 스파크,프리미어,hatchback,35.233161,2019,7.08,흰색,28745.0,1080
hyundai,더 뉴 아반떼AD,스마트 초이스,sedan,12.532134,2020,6.25,회색,87226.0,1430
kia,올 뉴 카니발,프레스티지,van,71.038251,2015,11.42,미색,143881.0,950
hyundai,그랜드스타렉스,스마트,van,60.10929,2016,10.33,회색,119051.0,790
kia,레이,프레스티지,hatchback,53.367876,2016,10.17,미색,84855.0,970
hyundai,그랜드스타렉스,모던,van,60.10929,2017,9.92,흰색,88673.0,820
kia,카니발 4세대,프레스티지,van,44.808743,2022,4.25,미색,48017.0,2690
kia,모하비 더 마스터,마스터즈,suv,89.177489,2021,5.58,회색,84915.0,3380
kia,올 뉴 K7,럭셔리,sedan,77.634961,2019,6.75,검정,67637.0,1550
hyundai,캐스퍼,스마트,suv,0.721501,2023,3.42,흰색,32933.0,1280
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2020,5.92,회색,39750.0,1050
hyundai,더 뉴 그랜저 하이브리드,르블랑,sedan,76.928021,2022,3.83,검정,99176.0,2670
kia,쏘렌토 4세대,시그니처,suv,75.901876,2021,5.5,미색,107200.0,2950
kia,더 뉴 레이,프레스티지,van,3.005464,2021,5.08,쥐색,70771.0,1260
kia,쏘렌토 4세대,노블레스,suv,75.901876,2021,5.17,미색,85617.0,2550
hyundai,더 뉴 그랜저 하이브리드,프리미엄 초이스,sedan,80.912596,2021,5.08,회색,40589.0,2770
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2021,4.08,흰색,32443.0,4300
kgm,뉴 스타일 코란도 C,RX 고급형,suv,44.372294,2018,8.0,미색,244550.0,390
kia,스포티지 더 볼드,노블레스,suv,42.063492,2018,8.25,미색,94151.0,1090
hyundai,아반떼AD,밸류 플러스,sedan,8.033419,2018,8.92,회색,130428.0,950
kia,스포티지 더 볼드,시그니처,suv,42.063492,2020,5.5,검정,83965.0,2130
kia,K9,VIP,sedan,91.51671,2015,10.75,검정,209409.0,990
kia,모하비 더 마스터,마스터즈,suv,89.177489,2021,4.92,검정,148840.0,2590
kia,스토닉,트렌디,suv,1.948052,2018,8.33,검정,62248.0,1150
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2022,4.25,흰색,76410.0,4520
hyundai,더 뉴 그랜드스타렉스,모던,van,64.754098,2019,7.5,쥐색,106314.0,1850
kia,더 뉴 K5,럭셔리,sedan,28.984576,2015,11.5,회색,103738.0,690
renault,QM6,RE,suv,57.792208,2018,8.17,흰색,130053.0,1380
hyundai,더 뉴 그랜드스타렉스,모던,van,64.754098,2019,7.0,쥐색,89000.0,1650
chevrolet,올 뉴 말리부,LTZ,sedan,51.863753,2018,7.5,흰색,116386.0,780
kia,모닝 어반,시그니처,hatchback,22.797927,2021,5.33,빨강(주홍),57211.0,1100
kia,더 뉴 카니발,프레스티지,van,55.191257,2020,6.33,미색,102123.0,1700
hyundai,i30 PD,스마트,hatchback,75.388601,2017,9.0,청색,157096.0,840
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.0,검정,78291.0,3500
kia,더 뉴 쏘렌토,노블레스,suv,67.676768,2018,8.08,미색,131622.0,1730
kgm,렉스턴W,RX7 럭셔리,suv,86.219336,2015,11.08,갈색(밤색),110326.0,630
kgm,토레스,T7,suv,62.265512,2023,3.58,흰색,57020.0,2350
kia,쏘울 부스터,노블레스 스페셜,suv,16.305916,2019,6.75,검정,127567.0,1330
renault,XM3,RE,suv,27.200577,2023,2.58,흰색,65182.0,1450
kia,더 뉴 카니발,프레스티지,van,55.191257,2020,6.08,회색,140810.0,1580
kia,모하비 더 마스터,마스터즈,suv,89.177489,2022,3.58,검정색,45730.0,4480
kia,더 뉴 쏘렌토,마스터 스페셜,suv,67.676768,2020,6.17,남색,149437.0,1900
hyundai,아반떼MD,M16 모던,sedan,3.984576,2015,10.92,흰색,133028.0,699
hyundai,디 올 뉴 싼타페 하이브리드,캘리그래피,suv,84.487734,2024,2.17,흰색,26199.0,4499
hyundai,싼타페 더 프라임,익스클루시브,suv,60.38961,2016,10.17,회색,187398.0,1050
kia,봉고3,탑,truck,47.560976,2018,8.75,흰색,87947.0,1150
renault,QM3,RE 시그니처 쇼콜라 브라운,suv,3.751804,2017,9.0,청색,197268.0,770
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2017,8.83,미색,71000.0,660
kia,카니발 4세대,프레스티지,van,44.808743,2021,5.5,미색,118236.0,2330
hyundai,아반떼AD,스타일,sedan,6.233933,2016,9.67,흰색,114181.0,730
kia,카니발 4세대,시그니처,van,92.896175,2023,2.42,"파랑(남색,곤색)",23050.0,3400
kia,K5,노블레스,sedan,27.377892,2021,5.08,미색,30395.0,2219
hyundai,쏘나타 DN8,스마트,sedan,32.51928,2022,4.08,흰색,109162.0,1650
hyundai,쏘나타 DN8,스마트,sedan,32.51928,2022,4.08,흰색,113002.0,1600
hyundai,쏘나타 DN8,스마트,sedan,32.51928,2022,4.08,흰색,108443.0,1650
kia,더 뉴 K3,트렌디,sedan,4.691517,2023,3.5,미색,92866.0,1650
kia,쏘렌토 4세대,프레스티지,suv,75.901876,2021,5.75,미색,87703.0,2790
kgm,더 뉴 코란도 스포츠,CX7 클럽,truck,42.073171,2018,8.17,회색,110837.0,1100
hyundai,디 올 뉴 그랜저,캘리그래피,sedan,84.511568,2025,1.25,검정투톤,33543.0,4050
kia,더 뉴 카니발,프레지던트,van,72.677596,2019,6.83,검정,42377.0,2990
renault,XM3,RE,suv,27.200577,2020,5.25,흰색,126936.0,1070
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2025,1.5,흰색,16164.0,5590
hyundai,팰리세이드,프레스티지,suv,90.11544,2019,6.92,갈색,99455.0,2890
hyundai,더 뉴 그랜저,르블랑,sedan,80.141388,2022,4.0,검정,129897.0,2450
renault,SM5 노바,RE,sedan,67.159383,2015,11.0,검정,128955.0,420
hyundai,올 뉴 투싼,모던,suv,37.950938,2019,7.5,흰색,79900.0,1480
renault,더 뉴 QM6,RE,suv,56.709957,2020,6.67,흰색,86424.0,1490
hyundai,제네시스,프레스티지,sedan,89.845758,2020,5.75,"파랑(남색,곤색)",148105.0,1730
chevrolet,올란도,LT 세이프티,van,20.491803,2017,9.0,흰색,127911.0,560
kia,더 뉴 카니발,프레지던트,van,72.677596,2019,8.0,미색,71750.0,1990
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,5.25,검정,90701.0,3550
kia,모닝 어반,프레스티지,hatchback,22.797927,2021,4.92,회색,60939.0,1050
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2017,9.33,흰색,123254.0,470
chevrolet,올 뉴 카마로 SS,,coupe_convertible,89.393939,2017,9.42,검정,70200.0,2500
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2017,9.0,빨간색,130302.0,440
hyundai,싼타페DM,익스클루시브 스페셜,suv,59.307359,2019,7.75,회색,129319.0,1850
kia,더 뉴 쏘렌토,노블레스,suv,67.676768,2018,8.17,회색,187950.0,1650
kia,K8 하이브리드,시그니처,sedan,62.724936,2024,1.83,회색,20557.0,3870
hyundai,더 뉴 그랜저,캘리그래피,sedan,80.141388,2020,5.5,검정,104152.0,2150
kia,더 뉴 K5,디럭스,sedan,28.984576,2015,11.5,회색,320164.0,330
kia,K5,프레스티지,sedan,27.377892,2023,3.42,회색,30396.0,2530
hyundai,더 뉴 i40 살룬,PYL,sedan,25.96401,2016,9.92,흰색,43116.0,1180
hyundai,팰리세이드,익스클루시브,suv,90.11544,2021,4.75,흰색,24539.0,3360
renault,마스터,S,van,89.89071,2020,6.75,진청색,87629.0,2180
renault,QM3,RE 시그니처 쇼콜라 브라운,suv,3.751804,2015,11.08,주황색,114500.0,650
kia,더 뉴 레이,프레스티지,van,3.005464,2022,4.33,흰색,54956.0,894
kgm,베리 뉴 티볼리,V3,suv,18.686869,2022,4.33,"파랑(남색,곤색)",21030.0,1650
renault,더 뉴 QM6,LE,suv,57.215007,2020,6.58,흰색,44635.0,16500
hyundai,더 뉴 아반떼AD,스타일,sedan,12.14653,2019,7.0,흰색,75410.0,1350
hyundai,더 뉴 아반떼AD,스타일,sedan,12.14653,2019,7.0,흰색,87533.0,1290
hyundai,올 뉴 아반떼 [CN7],모던,sedan,11.568123,2021,5.75,검정색,72469.0,1299
kia,올 뉴 카니발,프레스티지,van,71.038251,2016,10.75,미색,182929.0,1350
hyundai,아반떼AD,스마트,sedan,8.033419,2016,10.5,흰색,82878.0,970
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,4.75,흰색,56843.0,690
hyundai,더 뉴 그랜드스타렉스,4WD,van,60.10929,2018,8.08,회색,68218.0,2100
hyundai,더 뉴 그랜드스타렉스,프리미엄,van,68.032787,2019,7.5,회색,157872.0,1890
kia,더 뉴 K7,프레스티지,sedan,73.650386,2016,10.08,회색,121263.0,640
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.33,회색,56357.0,4330
renault,SM5 노바,SE,sedan,67.159383,2015,10.5,흰색,138976.0,540
hyundai,디 올 뉴 코나,모던,suv,22.366522,2025,1.92,흰색,41309.0,2350
kgm,토레스,T7,suv,62.265512,2024,2.67,흰색,78786.0,2390
chevrolet,트랙스 크로스오버,액티브,suv,21.428571,2024,2.83,흰색,72711.0,2040
hyundai,제네시스 DH,프리미엄,sedan,89.010283,2016,10.17,회색,62155.0,1870
hyundai,LF쏘나타 하이브리드,모던,sedan,57.647815,2015,10.75,검정,197688.0,690
hyundai,디 올 뉴 팰리세이드,캘리그래피,suv,98.989899,2026,0.67,흰색,3470.0,5690
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2018,8.0,회색,126624.0,520
hyundai,쏘나타 DN8,프리미엄,sedan,32.51928,2020,6.17,회색,81198.0,1550
chevrolet,더 뉴 트랙스,LT 코어,suv,23.593074,2019,7.58,흰색,140156.0,720
hyundai,디 올 뉴 싼타페 하이브리드,캘리그래피,suv,84.487734,2023,2.25,흰색,10190.0,4199
kia,더 뉴 카니발,프레스티지,van,55.191257,2020,6.17,검정색,79284.0,1970
hyundai,싼타페DM,프리미엄,suv,59.307359,2015,12.08,남색투톤,119896.0,1150
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2018,7.25,회색,92088.0,780
kia,스팅어,GT,sedan,23.77892,2018,8.58,미색,117918.0,1990
kia,K5,프레스티지,sedan,27.377892,2023,3.58,회색,63653.0,2094
hyundai,팰리세이드,프레스티지,suv,90.11544,2019,7.17,회색,70494.0,2450
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,3.67,흰색,17547.0,4750
kgm,더 뉴 렉스턴 스포츠 칸,프레스티지,truck,85.365854,2022,4.08,초록(연두),87252.0,2230
hyundai,팰리세이드,프레스티지,suv,90.11544,2022,4.83,회색,39180.0,3680
hyundai,LF쏘나타,모던,sedan,57.647815,2018,8.17,검정,149589.0,1230
hyundai,올 뉴 투싼,모던,suv,37.950938,2017,9.25,흰색,167548.0,990
kia,K8 하이브리드,노블레스 라이트,sedan,62.724936,2022,4.33,미색,74981.0,2650
kia,올 뉴 카니발,프레스티지,van,71.038251,2018,8.67,미색,94500.0,1720
chevrolet,트랙스,프리미엄 에디션,suv,20.707071,2016,9.0,흰색,162956.0,420
kgm,토레스,T7,suv,62.265512,2023,3.42,빨강(주홍),59354.0,2190
kgm,올 뉴 렉스턴,프레스티지,suv,93.145743,2021,4.58,,,2850
kia,카니발 4세대,시그니처,van,92.896175,2021,4.92,회색,110997.0,2750
kia,올 뉴 카니발,프레스티지,van,71.038251,2017,9.08,검정색,189763.0,1050
hyundai,싼타페 더 프라임,익스클루시브,suv,60.38961,2016,9.67,회색,102780.0,1380
hyundai,벨로스터,D 스펙,hatchback,71.502591,2015,11.75,회색,151427.0,550
kia,더 뉴 니로,프레스티지,suv,13.131313,2020,6.08,미색,134614.0,1580
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2022,4.33,흰색,82236.0,2850
kia,더 뉴 카니발,프레스티지,van,55.191257,2019,7.5,미색,197686.0,1200
hyundai,더 뉴 벨로스터,PYL DCT,hatchback,63.73057,2016,10.17,흰색,127002.0,850
hyundai,그랜저HG,프리미엄,sedan,70.308483,2016,10.42,검정,290749.0,500
kia,올 뉴 모닝 [JA],프레스티지,hatchback,22.797927,2017,8.67,미색,17086.0,1110
chevrolet,스파크,LT,hatchback,40.414508,2015,10.83,회색,61535.0,380
hyundai,캐스퍼,디 에센셜,suv,0.721501,2024,2.58,초록(연두),59550.0,1430
kia,스팅어,마스터즈,sedan,23.77892,2018,8.67,회색,92095.0,1530
hyundai,그랜드스타렉스,모던,van,60.10929,2017,9.25,회색,76260.0,1360
hyundai,디 올 뉴 그랜저,프리미엄,sedan,84.511568,2023,3.0,흰색,40868.0,3299
kia,디 올 뉴 스포티지,시그니처,suv,53.391053,2022,4.25,검정,84822.0,2150
hyundai,그랜저IG,프리미엄,sedan,64.010283,2019,7.17,회색,127054.0,1430
kia,스토닉,프레스티지,suv,1.948052,2018,8.33,검정,103946.0,1150
kgm,티볼리,VX,suv,15.007215,2015,10.92,청색,107178.0,680
hyundai,제네시스,프레스티지,sedan,89.845758,2016,9.75,검정,207400.0,1270
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2020,6.33,미색,55830.0,1060
hyundai,아반떼AD,밸류 플러스,sedan,8.033419,2018,7.5,흰색,127897.0,1000
renault,SM6,SE,sedan,48.071979,2019,7.33,흰색,40633.0,1140
renault,SM6,RE,sedan,48.071979,2016,9.58,"파랑(남색,곤색)",145563.0,650
kia,올 뉴 K7,리미티드 에디션,sedan,72.686375,2017,9.17,검정,102658.0,1350
renault,SM6,LE,sedan,43.573265,2019,7.25,흰색,59700.0,990
hyundai,더 뉴 그랜저,프리미엄 초이스,sedan,80.912596,2020,5.58,회색,94630.0,1850
hyundai,LF쏘나타,스타일,sedan,57.647815,2019,7.08,흰색,135000.0,1200
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2018,8.08,흰색,74472.0,960
kia,올 뉴 K7,럭셔리,sedan,77.634961,2016,9.67,검정색,132144.0,1090
kgm,티볼리 에어,IX,suv,27.849928,2016,9.83,흰색,166149.0,680
kia,카니발 4세대,시그니처,van,92.896175,2021,5.08,검정,103396.0,3890
hyundai,더 뉴 아이오닉 하이브리드,I,hatchback,96.891192,2025,1.0,흰색,28865.0,2850
hyundai,스타리아,인스퍼레이션,van,75.956284,2024,2.25,갈색(밤색),22501.0,3490
kia,올 뉴 카니발,프레스티지,van,71.038251,2016,10.92,미색,195823.0,880
hyundai,엑센트 (신형),스타일,sedan,1.092545,2015,11.25,흰색,65694.0,420
hyundai,그랜드스타렉스,모던,van,60.10929,2017,8.42,은색,100325.0,1400
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2020,5.83,흰색,89973.0,4600
kia,더 K9,플래티넘Ⅱ,sedan,95.437018,2019,6.92,회색,62154.0,2650
kia,올 뉴 K7,프레스티지,sedan,75.064267,2016,9.83,회색,108700.0,1300
kia,올 뉴 K7,노블레스,sedan,77.634961,2016,10.0,회색,133123.0,1220
kia,봉고3,더블캡,truck,26.829268,2015,10.83,흰색,140803.0,770
kia,모하비 더 마스터,마스터즈,suv,89.177489,2022,3.42,미색,40000.0,3600
kia,셀토스,트렌디,suv,20.923521,2022,4.25,미색,59525.0,1990
hyundai,쏘나타 DN8,인스퍼레이션,sedan,32.51928,2020,6.67,흰색,87045.0,2000
chevrolet,크루즈,LTZ,sedan,17.802057,2016,9.75,검정색,103701.0,490
hyundai,팰리세이드,프레스티지,suv,90.11544,2022,3.92,검정,76038.0,3150
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2020,6.0,검정색,130848.0,4350
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2025,0.58,검정색,8855.0,9190
kia,K8,프레스티지,sedan,75.835476,2024,2.33,미색,26770.0,2550
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2025,2.0,검정,15000.0,5680
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2024,1.92,흰색,71705.0,6550
hyundai,싼타페 더 프라임,익스클루시브,suv,60.38961,2017,9.25,은색,49378.0,1580
kia,올 뉴 카니발,11인승,van,41.803279,2016,10.75,검정색,149484.0,910
hyundai,더 뉴 아이오닉 하이브리드,I,hatchback,96.891192,2022,4.58,청색,53502.0,2850
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.25,검정,95945.0,3950
kia,카니발 4세대,노블레스,van,69.398907,2021,5.17,흰색,99862.0,2850
kia,올 뉴 카니발,프레스티지,van,71.038251,2018,8.17,회색,99199.0,1530
hyundai,그랜드스타렉스,CVX 프리미엄,van,56.010929,2015,11.17,회색,170876.0,780
hyundai,그랜저HG,모던 컬렉션,sedan,61.568123,2017,9.08,검정색,169066.0,790
kgm,티볼리 에어,IX,suv,27.849928,2017,8.92,흰색,253375.0,580
kia,카니발 4세대,시그니처,van,92.896175,2023,3.08,미색,36236.0,4650
hyundai,그랜드스타렉스,스마트,van,60.10929,2016,10.0,노랑,195297.0,790
kia,더 뉴 쏘렌토 4세대,시그니처,suv,79.292929,2021,5.83,미색,64048.0,3480
hyundai,디 올 뉴 싼타페 하이브리드,캘리그래피,suv,84.487734,2024,2.25,회색,18826.0,4380
hyundai,쏘나타 하이브리드 [DN8],모던,sedan,32.51928,2022,4.42,검정,82211.0,1730
hyundai,쏘나타 하이브리드 [DN8],모던,sedan,32.51928,2022,4.42,검정,68208.0,1830
kia,더 뉴 카니발,노블레스 스페셜,van,66.393443,2019,7.58,미색,77717.0,1950
chevrolet,더 뉴 트랙스,LT 코어,suv,23.593074,2021,5.17,흰색,76840.0,1170
hyundai,스타리아,모던,van,75.956284,2023,3.42,회색,98129.0,2300
kgm,뷰티풀 코란도,C5 플러스,suv,32.395382,2022,4.0,흰색,98844.0,1750
chevrolet,크루즈,LTZ,sedan,17.802057,2015,10.58,검정,160590.0,350
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2018,7.75,검정색,138086.0,2350
kia,더 뉴 K7,기본형,sedan,65.29563,2023,3.67,까치투톤,54671.0,3650
hyundai,팰리세이드,익스클루시브,suv,90.11544,2019,7.0,회색,127200.0,2390
kia,올 뉴 카니발,럭셔리,van,71.038251,2015,11.67,회색,244227.0,600
hyundai,LF쏘나타,스마트,sedan,56.041131,2018,7.83,회색,159190.0,990
hyundai,더 뉴 투싼,인스퍼레이션,suv,51.803752,2022,3.83,회색,62720.0,2780
kia,더 뉴 봉고3,초장축 L,truck,23.780488,2020,6.42,흰색,84288.0,1290
hyundai,LF쏘나타,모던,sedan,57.647815,2019,7.0,흰색,111138.0,1450
hyundai,아반떼MD,M16 모던,sedan,3.984576,2015,11.58,은색,68035.0,790
kia,뉴모닝,LX 고급형,hatchback,2.331606,2016,10.83,남색,162000.0,480
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2026,0.75,검정,2000.0,4980
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,2.75,초록(연두),59168.0,5849
kia,올 뉴 K7,리미티드 플러스,sedan,78.984576,2018,8.08,회색,184454.0,1090
kgm,더 뉴 코란도 스포츠,익스트림,truck,42.073171,2017,9.67,검정,210869.0,690
kgm,렉스턴 스포츠,노블레스,truck,55.487805,2019,7.25,"파랑(남색,곤색)",185509.0,1390
hyundai,팰리세이드,프레스티지,suv,90.11544,2022,4.33,청색,122762.0,2690
hyundai,더 뉴 투싼,모던,suv,51.803752,2021,4.67,흰색,70272.0,2250
kia,올 뉴 쏘렌토,노블레스,suv,66.305916,2015,11.17,검정,121100.0,1390
hyundai,스타리아,11인승,van,85.245902,2024,2.17,"파랑(남색,곤색)",52830.0,3900
hyundai,더 뉴 그랜저,프리미엄 초이스,sedan,80.912596,2021,5.33,검정,110061.0,1990
kgm,토레스,T7,suv,62.265512,2023,3.67,흰색,80448.0,2420
kia,K5,프레스티지,sedan,27.377892,2022,4.42,미색,50746.0,2290
hyundai,팰리세이드,캘리그래피,suv,94.877345,2022,4.08,"파랑(남색,곤색)",121237.0,3090
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2022,4.25,흰색,77824.0,4850
hyundai,더 뉴 그랜드스타렉스,2WD,van,60.10929,2019,7.08,쥐색,52934.0,2500
kia,K5,프레스티지,sedan,27.377892,2016,10.25,검정,52287.0,1190
hyundai,디 올 뉴 그랜저,프리미엄,sedan,84.511568,2023,3.0,회색,33000.0,3470
kia,더 뉴 카니발,하이루프 특장차,van,71.038251,2020,6.25,검정,62686.0,2850
kia,더 뉴 니로,노블레스 스페셜,suv,13.131313,2021,5.25,검정,78676.0,2190
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.0,흰색,70737.0,4500
hyundai,싼타페TM,인스퍼레이션,suv,70.707071,2018,7.42,흰색,115238.0,2170
kia,모하비 더 마스터,마스터즈 그래비티,suv,89.177489,2022,3.83,검정색,107316.0,3899
kia,더 뉴 카니발 4세대,노블레스,van,46.448087,2024,2.25,미색,29919.0,3750
kgm,티볼리 에어,IX,suv,27.849928,2019,7.08,흰색,58434.0,1100
renault,SM3 네오,SE,sedan,20.694087,2015,11.08,회색,153163.0,280
kia,더 뉴 카니발 4세대,프레스티지,van,46.448087,2024,2.08,미색,57321.0,3650
chevrolet,더 넥스트 스파크,LT,hatchback,7.253886,2017,9.17,회색,60961.0,560
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,5.17,흰색,33640.0,5850
hyundai,쏘나타 DN8,프리미엄 플러스,sedan,32.51928,2022,4.5,검정,102668.0,1730
hyundai,올 뉴 아반떼 [CN7],모던,sedan,11.568123,2023,3.75,흰색,70830.0,1720
hyundai,디 올 뉴 싼타페 하이브리드,프레스티지,suv,82.900433,2024,2.25,흰색,36264.0,3560
renault,더 뉴 QM6,프리미에르,suv,56.709957,2023,3.08,검정색,36174.0,2230
hyundai,팰리세이드,프레스티지,suv,90.11544,2021,5.83,검정색,93055.0,2590
kia,올 뉴 쏘렌토,프레스티지,suv,66.305916,2016,10.08,미색,161133.0,1150
kia,올 뉴 카니발,프레스티지,van,71.038251,2017,9.33,회색,107074.0,1450
kia,뉴모닝,LX 고급형,hatchback,2.331606,2016,9.75,진주색,66800.0,750
hyundai,그랜저HG 하이브리드,프리미엄,sedan,60.539846,2015,11.67,검정색,209934.0,580
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2021,5.33,흰색,107290.0,2030
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2020,5.75,회색,92371.0,2250
renault,마스터,S,van,89.89071,2020,6.33,미색,70213.0,2980
hyundai,올 뉴 투싼,얼티밋 에디션,suv,34.920635,2019,7.33,흰색,130040.0,1590
kia,디 올 뉴 스포티지 하이브리드,노블레스,suv,47.763348,2023,3.42,미색,79381.0,2850
hyundai,디 올 뉴 싼타페,캘리그래피,suv,85.209235,2024,2.5,흰색,81976.0,3950
renault,SM6,SE,sedan,48.071979,2017,8.58,검정,168201.0,550
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,2.25,흰색,15674.0,6950
hyundai,그랜저IG,모던,sedan,70.694087,2018,8.25,회색,110380.0,1479
hyundai,디 올 뉴 투싼 하이브리드,프리미엄,suv,45.310245,2021,4.75,흰색,84924.0,2350
renault,SM7 노바,,sedan,82.77635,2016,10.42,흰색,216007.0,440
hyundai,싼타페 더 프라임,프리미엄,suv,60.02886,2021,4.67,회색,95387.0,2290
kgm,더 뉴 렉스턴 스포츠 칸,프레스티지,truck,85.365854,2021,4.17,초록(연두),76933.0,2350
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.17,흰색,81098.0,5850
hyundai,올 뉴 투싼,스마트,suv,34.632035,2018,8.08,검정,94030.0,1360
hyundai,팰리세이드,프레스티지,suv,90.11544,2022,4.25,검정색,69898.0,3180
kia,셀토스,프레스티지,suv,21.933622,2020,6.5,,,1550
hyundai,LF쏘나타,스마트 스페셜,sedan,53.984576,2017,9.67,회색,118653.0,790
kgm,올 뉴 렉스턴,프레스티지,suv,93.145743,2021,5.17,검정,59362.0,2880
renault,QM6,LE,suv,52.525253,2017,9.33,검정,194495.0,690
kia,더 뉴 레이,시그니처,van,3.005464,2022,4.5,미색,49503.0,1420
hyundai,그랜저HG,모던,sedan,61.568123,2015,11.0,회색,193330.0,590
kia,K7 프리미어,X 에디션,sedan,76.22108,2020,6.25,"파랑(남색,곤색)",64731.0,2200
kgm,베리 뉴 티볼리,V5,suv,18.686869,2021,5.75,흰색,25452.0,1780
kgm,티볼리 에어,RX,suv,27.849928,2017,8.67,회색,134959.0,790
kia,더 뉴 쏘렌토,노블레스 스페셜,suv,68.903319,2019,7.83,회색,127100.0,1950
kia,더 뉴 K9 [RJ],플래티넘,sedan,94.987147,2023,2.92,흰색,45030.0,4550
renault,SM6,LE,sedan,43.573265,2016,9.25,흰색,97827.0,840
chevrolet,크루즈,LTZ,sedan,17.802057,2016,10.0,흰색,1.0,470
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,3.5,흰색,86145.0,4699
kia,쏘렌토 4세대,노블레스,suv,75.901876,2021,5.67,미색,129084.0,2500
hyundai,아이오닉 하이브리드,N,hatchback,96.891192,2016,9.42,회색,125841.0,1070
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2017,9.58,회색,76740.0,530
hyundai,디 올 뉴 그랜저 하이브리드,캘리그래피,sedan,63.303342,2023,2.5,회색,34409.0,3980
kia,올 뉴 모닝 [JA],디럭스,hatchback,22.797927,2017,9.08,회색,146009.0,550
kia,모하비 더 마스터,마스터즈,suv,89.177489,2021,4.25,회색,68193.0,4042
kia,카니발 4세대,프레스티지,van,44.808743,2021,5.33,미색,92376.0,2350
kia,모닝 어반,프레스티지,hatchback,22.797927,2022,3.83,흰색,86444.0,1230
kgm,티볼리 에어,A3,suv,29.79798,2022,3.75,흰색,37713.0,1590
kia,셀토스,트렌디,suv,20.923521,2023,3.67,흰색,98182.0,1780
kgm,토레스,T5,suv,62.265512,2024,2.75,회색,124486.0,1890
hyundai,팰리세이드,프레스티지,suv,90.11544,2022,4.83,흰색,95537.0,3130
kia,카니발 4세대,노블레스,van,69.398907,2021,5.42,"파랑(남색,곤색)",95195.0,2800
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.25,"파랑(남색,곤색)",38624.0,4950
hyundai,아반떼MD,M16 모던,sedan,3.984576,2016,10.67,회색,144940.0,650
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2024,2.17,흰색,14195.0,7700
hyundai,제네시스,프레스티지,sedan,89.845758,2016,9.67,검정,162774.0,2100
kia,모하비 더 마스터,마스터즈 그래비티,suv,89.177489,2021,5.5,검정색,72797.0,3630
hyundai,쏘나타 하이브리드 [DN8],인스퍼레이션,sedan,32.51928,2020,6.17,흰색,82764.0,2220
kia,봉고3,탑,truck,47.560976,2025,1.5,흰색,21674.0,2370
