title,registration_number,price_manwon,model_year,first_registration_yyyymm,color,mileage_km
[KG모빌리티(쌍용)] 티볼리 아머 1.6 가솔린 기어에디션,57우4386,1140,2018,201710,흰색,72327
[현대] 아반떼(CN7) 1.6 가솔린 모던,366고6946,1780,2021,202106,회색,24956
[기아] 스포티지 더 볼드 R2.0 디젤 2WD 프레스티지,05어8626,2020,2019,201906,미색,52709
[현대] 싼타페(DM) 디젤 R2.2 2WD 익스클루시브,59버8181,950,2015,201403,은색,144449
[현대] 그랜저IG 3.0 GDi 익스클루시브 스페셜,176수6643,1650,2018,201709,검정색,99789
[현대] 더 뉴그랜저IG LPi 3.0 프리미엄 초이스,288버5335,1930,2020,202005,흰색,150102
[쉐보레(대우)] 올란도 2.0 LPGi LS 고급형,140로6017,770,2018,201803,회색,71188
[기아] 더 뉴레이 밴 프레스티지,250루4398,850,2021,202107,흰색,95448
[현대] 엑센트 신형 1.4 VVT 모던,25무0522,699,2016,201511,흰색,63436
[쉐보레(대우)] 더 넥스트 스파크 퍼펙트 블랙,387더1589,520,2017,201606,검정,104515
[현대] 아반떼(CN7) 1.6 가솔린 모던,244서5903,1980,2023,202205,흰색,54042
[기아] 올 뉴K7 2.4 GDi 프레스티지,24루4890,1290,2016,201603,"파랑(남색,곤색)",105522
[기아] 신형 카니발(KA4) 7인승 디젤 시그니처,215조4343,4350,2023,202311,미색,40106
[KG모빌리티(쌍용)] 올 뉴코란도 1.5 가솔린 2WD C7,202구1461,1990,2023,202302,회색,25799
[KG모빌리티(쌍용)] 티볼리 디젤 2WD LX,11우4094,580,2016,201507,회색,163961
[르노(삼성)] QM3 RE 시그니처 쇼콜라브라운,51구3929,930,2017,201706,갈색(밤색),94669
[기아] 더 뉴K5 2.0 CVVL 디럭스,40보4579,390,2015,201411,회색,191970
[현대] 포터II CRDi 슈퍼캡 초장축 프리미엄,80저2331,1830,2021,202107,흰색,77615
[KG모빌리티(쌍용)] 렉스턴 스포츠 2.2 2WD 프레스티지,83무6436,1580,2018,201802,회색,36726
[제네시스] EQ900 5.0 GDi AWD 프레스티지,12모0526,1790,2016,201603,검정,168938
[기아] 더 뉴레이 1.0 가솔린 프레스티지 베스트셀렉션,187마2515,1590,2022,202206,미색,6247
[현대] LF쏘나타 뉴라이즈 LPi 렌터카 모던,11나6724,1410,2019,201807,회색,54524
[현대] 더 뉴팰리세이드 3.8 가솔린 AWD 캘리그래피,258모9554,3690,2023,202301,흰색,90864
[현대] 더 뉴그랜저IG 가솔린 2.5 캘리그래피,392보9815,2600,2023,202207,검정,103025
[기아] 더 뉴레이 1.0 가솔린 프레스티지 베스트셀렉션,184오6235,1460,2022,202201,회색,26762
[르노(삼성)] SM5 노바 디젤 1.5 D 아트컬렉션II,11어0771,350,2016,201508,흰색,154010
[기아] 올 뉴모닝 가솔린 디럭스 트렌디,15거1254,420,2015,201405,회색,112730
[기아] 신형 K5 2.0 터보 GT라인 SX,01머2076,1280,2018,201803,회색,108564
[현대] 팰리세이드 2.2 디젤 AWD 프레스티지,123모4899,3890,2022,202105,흰색,48579
[기아] 신형 카니발(KA4) 9인승 디젤 노블레스,382서6650,3870,2023,202306,미색,28288
[기아] 더 뉴카니발(KA4) 9인승 가솔린 시그니처,377우6183,4510,2025,202407,회색,5826
[쉐보레(대우)] 더 넥스트 스파크 LTZ,54고0410,820,2017,201611,미색,16569
[KG모빌리티(쌍용)] 더 뉴렉스턴 스포츠 쿨멘 2.2 4WD 프레스티지,806다2527,3199,2024,202309,초록(연두),30401
[KG모빌리티(쌍용)] 베리 뉴 티볼리 1.5 가솔린 2WD V5,395구2168,1130,2020,201909,흰색,58552
[현대] 포터II CRDi 슈퍼캡 초장축 하이슈퍼,820가1675,899,2017,201603,"파랑(남색,곤색)",165361
[현대] 더 뉴아반떼AD 1.6 가솔린 베스트 초이스,124마4258,1490,2020,201910,흰색,70050
[쉐보레(대우)] 더 넥스트 스파크 LT 플러스,19루4388,600,2017,201706,검정,97398
[쉐보레(대우)] 더 넥스트 스파크 LT 플러스,41노2058,580,2016,201603,,
[제네시스] G80 3.3 GDi AWD 프리미엄 럭셔리,127버6372,1850,2018,201807,,
[KG모빌리티(쌍용)] 무쏘 칸 2.2 4WD 프레스티지,840다6669,3550,2025,202507,초록(연두),5889
[기아] 신형 카니발(KA4) 하이리무진 9인승 디젤 시그니처,333어1454,4420,2023,202209,검정,50100
[현대] 포터II LPG 더블캡 초장축 스마트,820노3319,2130,2025,202508,흰색,2565
[현대] 포터II 하이냉동탑차 슈퍼캡,82조0536,990,2019,201901,흰색,239966
[현대] 더 뉴팰리세이드 2.2 디젤 AWD 캘리그래피,342무4668,4950,2023,202305,"파랑(남색,곤색)",67502
[제네시스] GV70 2.5T 2WD 기본형,153러2095,3990,2023,202209,회색,59648
[기아] 올 뉴K3 1.6 가솔린 럭셔리,375너2795,1460,2020,201909,"파랑(남색,곤색)",66419
[쉐보레(대우)] 더 넥스트 스파크 에코 LS,51어0340,482,2016,201601,흰색,79556
[기아] 모닝 어반 1.0 가솔린 프레스티지,257무7803,1120,2021,202102,흰색,84777
[기아] 신형쏘렌토(MQ4) 2.2 디젤 4WD 시그니처 그래비티,347두8681,3875,2023,202307,미색,48542
[KG모빌리티(쌍용)] 올 뉴코란도 1.6 디젤 2WD C5 플러스,304우2847,1490,2020,202002,회색,50903
[현대] 그랜저HG HG 300 익스클루시브 스페셜,58주0951,930,2016,201512,검정,157314
[기아] 모닝 어반 밴,244서5954,750,2021,202101,까치투톤,57354
[현대] 더 올뉴투싼 1.6 터보 2WD 인스퍼레이션,322저5259,2890,2023,202306,검정,20831
[현대] 그랜드스타렉스 3인승 디젤 밴 스마트,85부8825,1500,2016,201602,회색,27300
[기아] 올 뉴쏘렌토 R2.0 4WD 프레스티지,56두6027,1390,2015,201502,회색,103865
[기아] 올 뉴카니발 9인승 디젤 노블레스,66소2491,1050,2016,201504,"파랑(남색,곤색)",197012
[현대] 아이오닉 하이브리드 N,05저9488,850,2017,201703,회색,180920
[현대] 포터II LPG 4WD 슈퍼캡 장축 스타일,809저6993,1890,2025,202501,흰색,33377
[쉐보레(대우)] 어매이징 크루즈 4도어 1.4 터보 LTZ,46서3733,490,2015,201502,흰색,125907
[르노(삼성)] 뉴 QM6 2.0 GDe LE 시그니처,267어5494,1750,2023,202206,흰색,77120
[르노(삼성)] XM3 1.6 GTe RE,267어5450,1390,2023,202205,흰색,93633
[쉐보레(대우)] 더 뉴스파크 프리미어 마이핏,31너7367,1050,2019,201906,흰색,14786
[제네시스] GV70 2.5T AWD 기본형,191나8790,4790,2024,202310,흰색,9623
[쉐보레(대우)] 더 넥스트 스파크 LTZ,58가0978,610,2016,201508,회색,75940
[현대] 올 뉴투싼 디젤 1.7 2WD 스타일,32러7993,980,2015,201505,은색,109119
[현대] 더 뉴아반떼MD 1.6 VGT 모던,38러8376,630,2015,201504,회색,128532
[현대] 더 뉴아반떼MD 1.6 GDi 스마트,51조1890,750,2015,201406,흰색,83596
[기아] 신형 카니발(KA4) 9인승 디젤 시그니처,330수9610,3450,2021,202011,회색,63219
[KG모빌리티(쌍용)] 렉스턴 스포츠 2.2 2WD 노블레스,86너1435,1480,2019,201907,회색,149380
[현대] 포터II CRDi 슈퍼캡 초장축 하이슈퍼,803거4159,930,2016,201606,흰색,188524
[기아] 신형쏘렌토(MQ4) 2.2 디젤 2WD 프레스티지,350더3694,2280,2021,202009,미색,97768
[현대] 그랜저IG 3.0 GDi 익스클루시브,182라4683,1750,2017,201701,회색,57287
[기아] 더 뉴셀토스 1.6 가솔린 터보 2WD 시그니처 그래비티,120가3479,2850,2023,202303,흰색,20549
[쉐보레(대우)] 더 넥스트 스파크 LTZ,26보0857,640,2016,201606,미색,106963
[기아] 모닝 어반 1.0 가솔린 프레스티지,137어7284,1130,2021,202106,흰색,74002
[쉐보레(대우)] 더 넥스트 스파크 LTZ,33부3424,670,2017,201707,검정,67744
[현대] 더 뉴아반떼(CN7) 1.6 LPI 일반인용 스마트,178루6792,2070,2024,202406,흰색,9004
[쉐보레(대우)] 어매이징 크루즈 4도어 1.4 터보 LT 디럭스팩,57저0767,470,2016,201606,흰색,96732
[KG모빌리티(쌍용)] 코란도 스포츠 CX7 4WD 클럽,82저9151,620,2016,201602,회색,220523
[제네시스] 더 올뉴G80 가솔린 2.5 AWD 기본형,329저4706,3990,2022,202110,검정,36367
[현대] 그랜저IG 2.4 GDi 프리미엄,08오1556,950,2018,201708,은색,194305
[현대] 더 뉴코나 1.6 4WD 인스퍼레이션,225가6529,2290,2021,202010,회색,33448
[현대] 더 뉴팰리세이드 2.2 디젤 AWD 캘리그래피,220노2822,5000,2023,202301,흰색,29963
[제네시스] GV80 2.5 가솔린 2WD 기본형,236오6265,4150,2021,202109,흰색,118976
[기아] 디 올뉴스포티지 하이브리드 1.6 HEV 시그니처,160나7124,2880,2022,202204,미색,98470
[기아] 신형 스포티지 R2.0 2WD 노블레스,08루0799,1130,2016,201509,미색,146059
[제네시스] G70 2.2D AWD 슈프림,216소6716,1630,2018,201810,,
[현대] 그랜드스타렉스 12인승 디젤 모던,77어9739,1080,2018,201712,회색,173298
[현대] 포터II LPG 4WD 슈퍼캡 장축 프리미엄,809도2387,2050,2024,202312,흰색,11997
[현대] 그랜드스타렉스 캠핑카,155모4998,1650,2017,201610,흰색,14310
[기아] 더 K9(RJ) 3.8 GDI AWD 플래티넘Ⅲ,398보2796,1650,2019,201902,검정색,247539
[제네시스] 더 올뉴G80 가솔린 3.5 AWD,140가8380,3950,2022,202201,검정색,79352
[기아] 더 뉴K3 1.6 GDI 트렌디,18부0600,780,2017,201608,회색,88112
[제네시스] GV70 2.5T AWD 기본형,173누5134,4700,2023,202212,흰색,29128
[기아] 신형 스포티지 R2.0 2WD 노블레스 스페셜,53주4307,1820,2018,201806,미색,81368
[르노(삼성)] SM6 1.6 TCe RE,55소0890,900,2016,201606,흰색,128860
[현대] 디 올뉴싼타페 가솔린 2.5 2WD 캘리그래피,146다1053,3580,2023,202310,흰색,27385
[현대] 그랜저IG 3.0 GDi 익스클루시브,17너2778,1680,2017,201701,회색,84336
[기아] 봉고Ⅲ화물 윙바디 1톤,87보7649,1580,2017,201701,흰색,52231
[현대] 포터II CRDi 더블캡 초장축 스마트,81보4113,1699,2022,202103,흰색,41259
[현대] 더 뉴그랜저IG 가솔린 2.5 프리미엄 초이스,300주9047,2180,2020,202003,흰색,101423
[기아] 더 뉴쏘렌토 하이브리드(MQ4) 1.6 HEV 2WD 시그니처 그래비티,221소5967,4470,2024,202404,검정색,31267
[기아] 더 뉴봉고Ⅲ화물 1톤 킹캡 초장축 L,800수5501,1980,2023,202311,흰색,39400
[현대] 그랜드스타렉스 3인승 디젤 밴 스마트스페셜,88거7982,730,2017,201608,회색,243089
[현대] 디 올뉴싼타페 가솔린 2.5 2WD 캘리그래피,259가4099,4050,2024,202309,흰색,19551
[기아] 신형 K5(DL3) 2.0 LPI 렌터카 스탠다드,138무9856,1750,2021,202105,흰색,70351
[기아] 올 뉴카니발 9인승 디젤 럭셔리,29어3634,790,2016,201505,회색,235239
[기아] 올 뉴카니발 9인승 디젤 노블레스,38서4670,1180,2015,201411,회색,142493
[현대] 쏘나타(DN8) L2.0 스마트,62거6899,1490,2020,201907,검정,109919
[현대] 더 뉴팰리세이드 3.8 가솔린 2WD 프레스티지,173루1193,3650,2023,202304,흰색,35227
[쉐보레(대우)] 어매이징 크루즈 4도어 1.4 터보 LT 디럭스팩,18로0581,500,2016,201602,검정,105886
[현대] 팰리세이드 2.2 디젤 캘리그래피,175머2444,3080,2021,202008,회색,99942
[기아] 신형쏘렌토(MQ4) 2.2 디젤 2WD 트렌디,244서5993,1990,2022,202202,미색,129861
[기아] 더 뉴K9(RJ) 3.8 가솔린 AWD 마스터즈 베스트셀렉션Ⅱ,228더5690,4299,2023,202301,검정,94262
[기아] K8 3.5 LPi 일반인 프레스티지,279부8156,1650,2022,202108,쥐색,222547
[기아] 더 뉴K9(RJ) 3.3 가솔린 법인용,231서4148,3400,2022,202111,초록(연두),61580
[기아] 더 뉴 K3 1.6 가솔린 프레스티지,366고6925,1390,2022,202105,미색,106408
[현대] 포터II CRDi 슈퍼캡 초장축 스타일,84저6261,1590,2020,202007,흰색,79709
[기아] 더 뉴레이 밴 스탠다드,102라7049,920,2021,202101,흰색,39967
[기아] 봉고Ⅲ화물 냉동탑차 1톤 킹캡 저상,89더0114,820,2018,201801,흰색,304567
[현대] 쏘나타(DN8) G2.0 프리미엄 패밀리,08누9005,1650,2020,201905,흰색,97697
[기아] 봉고Ⅲ화물 1.2톤 킹캡 초장축,83어0426,1290,2019,201810,흰색,192640
[르노(삼성)] SM3 네오 SE 플러스,21보5039,380,2015,201501,회색,123922
[기아] 더 뉴쏘렌토 하이브리드(MQ4) 1.6 HEV 2WD 시그니처 그래비티,123서1126,4199,2024,202310,미색,26000
[현대] LF쏘나타 뉴라이즈 LPi 렌터카 스타일,366고6978,830,2019,201810,흰색,178005
[기아] K8 2.5 GDI 노블레스,150두2338,1990,2022,202105,검정,166115
[기아] 더 뉴봉고Ⅲ화물 내장탑차 LPI 플러스형,820루6018,1190,2022,202205,흰색,194223
[KG모빌리티(쌍용)] 베리 뉴 티볼리 1.5 가솔린 2WD V3,244서5963,1690,2022,202203,흰색,43836
[현대] 아반떼 하이브리드(CN7) HEV 스마트,250루4392,1950,2023,202207,흰색,15455
[기아] 더 뉴K3 1.6 디젤 트렌디,265모2276,920,2018,201801,검정,81987
[제네시스] G80 3.3 GDi AWD 프리미엄 럭셔리,17다9283,1700,2017,201703,회색,121014
[현대] 아반떼AD 1.6 GDi 스타일,253가8126,940,2018,201806,흰색,90330
[현대] 그랜저IG 2.4 GDi 프리미엄 스페셜,23수1115,1090,2018,201802,회색,177485
[기아] 올 뉴카니발 9인승 디젤 프레스티지,23더8566,880,2015,201410,검정,203925
[기아] 더 뉴 K3 1.6 GT 5도어 시그니처,285소3290,2080,2022,202104,회색,82241
[KG모빌리티(쌍용)] 더 뉴렉스턴 스포츠 2.2 4WD 프레스티지,815다5928,2499,2021,202112,초록(연두),37443
[현대] 더 올뉴투싼 하이브리드 1.6 HEV 2WD 프리미엄,123모2456,2450,2021,202108,회색,89579
[현대] 포터II VGT 4WD 더블캡 장축 스타일,811고1751,1850,2022,202208,청색,43015
[기아] 더 뉴레이 밴 프레스티지,370저9163,790,2021,202106,흰색,93900
[기아] 봉고Ⅲ화물 냉동탑차 1톤 킹캡,833로1247,1199,2018,201710,흰색,130308
[쉐보레(대우)] 더 넥스트 스파크 LT 플러스,54다5418,590,2018,201711,흰색,74866
[현대] 디 올뉴싼타페 가솔린 2.5 2WD 프레스티지,235다3097,3390,2024,202309,흰색,33593
[기아] 더 뉴카니발(YP) 하이리무진 7인승 디젤 프레지던트,57소4979,2450,2019,201812,미색,102000
[현대] 포터II 냉동탑차 LPG 슈퍼캡 트윈컴프,801루2486,2800,2025,202412,흰색,32852
[쉐보레(대우)] 말리부 2.0 디젤 LT 프리미엄팩,53다9681,420,2015,201410,갈색(밤색),199255
[기아] 쏘울 부스터 1.6 T-GDI 노블레스,43다2747,1280,2019,201902,빨강(주홍),71620
[KG모빌리티(쌍용)] 더 뉴렉스턴 스포츠 2.2 2WD 프레스티지,92소3723,2300,2021,202108,회색,48185
[현대] 디 올뉴코나 하이브리드 1.6 HEV 인스퍼레이션,244서5990,3499,2025,202504,흰색,9061
[현대] 더 뉴코나 하이브리드 1.6 HEV 인스퍼레이션,370저9110,1750,2021,202012,은회색,142518
[기아] 올 뉴K3 1.6 가솔린 프레스티지,229오5257,1470,2021,202008,미색,76349
[기아] 더 뉴레이 밴 스탠다드,147부6817,850,2022,202110,흰색,65891
[현대] 벨로스터 N 2.0 N 퍼포먼스,38모5506,1290,2019,201808,하늘색,122024
[현대] 그랜드스타렉스 5인승 디젤 밴 CVX 디럭스,81저3367,850,2015,201403,회색,55056
[현대] 신형 싼타페 R2.0 2WD 프레스티지,25나5953,2620,2019,201904,검정,76865
[기아] 올 뉴카니발 9인승 디젤 프레스티지,07부2801,1240,2017,201611,미색,110318
[제네시스] GV80 3.5 가솔린 AWD 기본형,261수1726,5850,2022,202210,흰색,41854
[KG모빌리티(쌍용)] 베리 뉴 티볼리 1.5 가솔린 2WD V3,250루4389,1670,2022,202204,흰색,41790
[현대] 더 뉴그랜드스타렉스 5인승 디젤 밴 모던,82더4605,1750,2019,201906,검정,76973
[기아] 봉고Ⅲ화물 덤프 4WD,82머2416,2050,2019,201902,"파랑(남색,곤색)",71256
[현대] 디 올뉴싼타페 하이브리드 1.6 HEV AWD 프레스티지,316모4335,3950,2024,202404,흰색,50943
[KG모빌리티(쌍용)] 티볼리 에어 가솔린 2WD RX,107어3884,840,2017,201704,흰색,141451
[현대] 아반떼(CN7) 1.6 가솔린 인스퍼레이션,265다6593,1870,2021,202011,청색,24726
[기아] 스팅어 2.0 터보 프라임,163다9195,1690,2018,201709,빨간색,59191
[현대] 더 뉴그랜드스타렉스 11인승 디젤,78노7413,2260,2021,202007,회색,53414
[르노(삼성)] QM6 2.0 dCi 4WD RE 시그니처,24가7838,955,2017,201612,회색,139153
[쉐보레(대우)] 올 뉴말리부 1.5 터보 퍼펙트블랙 LTZ,56고7008,850,2017,201704,검정,104541
[기아] 신형 카니발(KA4) 하이리무진 9인승 가솔린 시그니처,363고6799,4399,2023,202305,미색,40168
[현대] 포터II 냉동탑차 슈퍼캡 트윈컴프,820라1274,2450,2022,202207,흰색,29008
[KG모빌리티(쌍용)] 렉스턴 스포츠 2.2 4WD 프레스티지 스페셜,83버0764,1800,2021,202010,회색,63980
[기아] 더 뉴봉고Ⅲ화물 윙바디 LPI 1.2톤 전동식,822소3863,2650,2024,202407,흰색,40270
[쉐보레(대우)] 더 넥스트 스파크 LT 플러스,57부0631,500,2016,201511,흰색,106712
[기아] 스포티지 더 볼드 R2.0 디젤 2WD 프레스티지,366고6942,1750,2020,202004,회색,129345
[현대] 디 올뉴싼타페 가솔린 2.5 AWD 캘리그래피,241더1782,3850,2024,202403,흰색,33235
[기아] 더 뉴쏘렌토 디젤 R2.2 2WD 마스터 스페셜,58노2179,1950,2020,201903,회색,87508
[기아] 더 뉴셀토스 1.6 가솔린 터보 2WD 프레스티지,162소7468,2290,2023,202302,미색,70236
[현대] 더 뉴그랜드스타렉스 11인승 디젤 스마트,721버8981,1750,2019,201811,회색,87268
[KG모빌리티(쌍용)] 렉스턴 스포츠 2.2 4WD 프레스티지,93오0820,1850,2020,201912,회색,50048
[현대] 아이오닉 일렉트릭 N,29로9750,1120,2018,201712,흰색,105393
[KG모빌리티(쌍용)] 뉴 티볼리 에어 1.5 가솔린 터보 A1,370저9115,1290,2022,202107,흰색,89928
[현대] 신형 싼타페 R2.0 2WD 익스클루시브,370저9172,1690,2020,201912,흰색,132308
[현대] 아슬란 G330 익스클루시브,135가3860,950,2017,201610,흰색,190969
[현대] 더 뉴아반떼MD 1.6 VGT 스마트,28너1613,620,2015,201501,회색,113930
[현대] 더 뉴 i40 살룬 2.0 GDI PYL,12라0806,1120,2016,201605,흰색,112052
[현대] 쏘나타(DN8) L2.0 렌터카 스마트,370저9160,1650,2022,202109,"파랑(남색,곤색)",73430
[기아] 더 뉴레이 밴 스탠다드,306오4374,850,2021,202103,흰색,59894
[기아] 더 뉴레이 밴 스탠다드,306오4369,830,2020,202002,흰색,60496
[기아] 더 뉴레이 밴 스탠다드,306오4384,810,2021,202011,흰색,51947
[기아] 더 뉴레이 밴 스탠다드,306오4304,750,2020,202002,흰색,87278
[기아] 더 뉴레이 밴 스탠다드,306오4378,750,2020,202002,흰색,89807
[기아] 더 뉴레이 밴 스탠다드,306오4368,850,2020,202002,흰색,59940
[기아] 더 뉴레이 밴 스탠다드,306오4359,760,2021,202010,흰색,76893
[현대] LF쏘나타 하이브리드 2.0 HEV 프리미엄,40무1895,930,2015,201503,흰색,142389
[현대] 더 뉴아반떼MD LPi 장애인,15버6371,820,2015,201407,은색,81323
[현대] 넥쏘 FCEV 프리미엄,41더8125,1799,2023,202210,흰색,115512
