brand,model_name,class_name,major_category,size_score,source_row_count
hyundai,더 뉴 그랜저,프리미엄 플러스,sedan,80.912596,1
hyundai,더 뉴 그랜저 하이브리드,프리미엄 초이스,sedan,80.912596,1
kia,더 뉴 K8 하이브리드,시그니처 블랙,sedan,81.619537,1
renault,SM7 노바,-,sedan,82.776350,9
renault,SM7 노바,LE,sedan,82.776350,2
renault,SM7 노바,LE 스타일팩,sedan,82.776350,1
renault,SM7 노바,RE,sedan,82.776350,2
renault,SM7 노바,RE 스타일팩,sedan,82.776350,1
renault,SM7 노바,RE 아트 컬렉션II,sedan,82.776350,1
renault,SM7 노바,SE,sedan,82.776350,2
renault,SM7 노바,SE 스타일팩,sedan,82.776350,1
renault,올 뉴 SM7,LE,sedan,82.776350,3
renault,올 뉴 SM7,LE AVM 패키지,sedan,82.776350,1
renault,올 뉴 SM7,LE S/S 컬렉션,sedan,82.776350,1
renault,올 뉴 SM7,LE 아트,sedan,82.776350,1
renault,올 뉴 SM7,LE 파노라마,sedan,82.776350,1
renault,올 뉴 SM7,RE,sedan,82.776350,3
renault,올 뉴 SM7,RE S/S 컬렉션,sedan,82.776350,1
renault,올 뉴 SM7,RE 파노라마,sedan,82.776350,1
renault,올 뉴 SM7,SE,sedan,82.776350,3
hyundai,디 올 뉴 그랜저,VIP,sedan,84.511568,1
hyundai,디 올 뉴 그랜저,고급형,sedan,84.511568,1
hyundai,디 올 뉴 그랜저,아너스,sedan,84.511568,3
hyundai,디 올 뉴 그랜저,익스클루시브,sedan,84.511568,4
hyundai,디 올 뉴 그랜저,익스클루시브 플러스,sedan,84.511568,1
hyundai,디 올 뉴 그랜저,캘리그래피,sedan,84.511568,3
hyundai,디 올 뉴 그랜저,캘리그래피(블랙익스테리어),sedan,84.511568,3
hyundai,디 올 뉴 그랜저,캘리그래피(블랙잉크),sedan,84.511568,3
hyundai,디 올 뉴 그랜저,프리미엄,sedan,84.511568,4
hyundai,디 올 뉴 그랜저,프리미엄 플러스,sedan,84.511568,1
kia,오피러스 프리미엄,GH330 고급형,sedan,85.732648,2
kia,오피러스 프리미엄,GH330 고급형 럭셔리,sedan,85.732648,2
kia,오피러스 프리미엄,GH330 노블레스,sedan,85.732648,1
kia,오피러스 프리미엄,GH330 럭셔리,sedan,85.732648,1
kia,오피러스 프리미엄,GH330 스페셜,sedan,85.732648,2
kia,오피러스 프리미엄,GH330 스페셜 럭셔리,sedan,85.732648,2
kia,오피러스 프리미엄,GH330 최고급형,sedan,85.732648,2
kia,오피러스 프리미엄,GH330 프레스티지,sedan,85.732648,1
kia,오피러스 프리미엄,GH330 프리미엄,sedan,85.732648,2
kia,오피러스 프리미엄,GH380 노블레스,sedan,86.439589,1
kia,오피러스 프리미엄,GH380 프리미엄,sedan,86.439589,2
renault,SM7 노바,LE35,sedan,87.082262,3
renault,SM7 노바,LE35 스타일팩,sedan,87.082262,1
renault,SM7 노바,RE35,sedan,87.082262,3
renault,SM7 노바,RE35 스타일팩,sedan,87.082262,1
renault,SM7 노바,RE35 아트 컬렉션II,sedan,87.082262,1
renault,올 뉴 SM7,LE35,sedan,87.082262,3
renault,올 뉴 SM7,RE35,sedan,87.082262,4
renault,올 뉴 SM7,SE35,sedan,87.082262,2
hyundai,제네시스,그랜드,sedan,87.853470,3
hyundai,제네시스,그랜드 프라임팩,sedan,87.853470,3
hyundai,제네시스,럭셔리 VIP팩,sedan,87.853470,3
hyundai,제네시스,럭셔리 프라임팩,sedan,87.853470,1
hyundai,제네시스,모던,sedan,88.431877,1
hyundai,제네시스,모던 스페셜,sedan,88.431877,1
hyundai,제네시스,프리미엄,sedan,88.431877,1
hyundai,제네시스,프리미엄 스페셜,sedan,88.431877,1
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,1
chevrolet,임팔라,LT,sedan,88.817481,3
hyundai,제네시스 DH,모던,sedan,89.010283,4
hyundai,제네시스 DH,프리미엄,sedan,89.010283,4
hyundai,제네시스,럭셔리,sedan,89.331620,5
hyundai,제네시스,로얄,sedan,89.331620,3
hyundai,제네시스,로얄 VIP 팩,sedan,89.331620,3
kia,더 뉴 K8,시그니처 블랙,sedan,89.588689,3
hyundai,제네시스,익스클루시브,sedan,89.845758,1
hyundai,제네시스,프레스티지,sedan,89.845758,1
hyundai,제네시스,프레스티지 스페셜,sedan,89.845758,1
hyundai,제네시스 DH,익스클루시브,sedan,90.231362,3
hyundai,제네시스 DH,파이니스트 에디션,sedan,90.231362,3
hyundai,제네시스 DH,프레스티지,sedan,90.231362,4
hyundai,제네시스,프리미엄 다이나믹 에디션,sedan,90.488432,1
chevrolet,임팔라,LTZ,sedan,90.745501,4
chevrolet,임팔라,미드나이트 블랙,sedan,90.745501,2
chevrolet,임팔라,프리미어,sedan,90.745501,2
hyundai,제네시스,익스클루시브 다이나믹 에디션,sedan,91.066838,1
hyundai,제네시스,프라다 다이나믹 에디션,sedan,91.066838,1
hyundai,제네시스,프라다,sedan,91.259640,4
kia,K9,프레지던트,sedan,91.388175,2
kia,K9,VIP,sedan,91.516710,1
kia,K9,이그제큐티브,sedan,91.709512,3
kia,K9,프레스티지,sedan,91.709512,4
kia,더 뉴 K9,프레스티지,sedan,91.902314,2
kia,더 뉴 K9,VIP,sedan,92.030848,2
kia,K9,노블레스 스페셜,sedan,92.223650,2
kia,K9,프레스티지 스페셜,sedan,92.223650,2
kia,더 뉴 K9,이그제큐티브,sedan,92.416452,4
kia,K9,RVIP,sedan,92.609254,3
kia,K9,노블레스,sedan,92.609254,3
kia,더 뉴 K9,노블레스,sedan,92.802057,2
kgm,뉴 체어맨W,CW600 VIP,sedan,92.930591,3
kia,더 뉴 K9,-,sedan,93.123393,1
kia,더 뉴 K9,퀀텀,sedan,93.123393,2
kgm,뉴 체어맨W,CW700 VIP,sedan,93.380463,4
kgm,뉴 체어맨W,CW700 이그제큐티브,sedan,93.380463,4
hyundai,뉴 에쿠스,VS380 프레스티지,sedan,93.766067,5
hyundai,뉴 에쿠스,VS380 프레스티지 VIP팩Ⅰ,sedan,93.766067,2
hyundai,뉴 에쿠스,VS380 프레스티지 VIP팩Ⅱ,sedan,93.766067,1
hyundai,뉴 에쿠스,VS380 프레스티지 VVIP팩,sedan,93.766067,1
kia,더 K9,-,sedan,94.344473,2
kia,더 K9,그랜드 마스터즈,sedan,94.344473,2
kia,더 K9,마스터즈,sedan,94.344473,1
kia,더 K9,마스터즈Ⅱ,sedan,94.344473,3
kia,더 K9,마스터즈Ⅲ,sedan,94.344473,2
hyundai,제네시스 DH,-,sedan,94.730077,2
kia,더 K9,베스트 셀렉션Ⅱ,sedan,94.858612,2
kia,더 뉴 K9 [RJ],플래티넘,sedan,94.987147,6
kia,더 K9,그랜드 플래티넘,sedan,95.437018,2
kia,더 K9,베스트 셀렉션Ⅰ,sedan,95.437018,1
kia,더 K9,플래티넘,sedan,95.437018,2
kia,더 K9,플래티넘Ⅰ,sedan,95.437018,3
kia,더 K9,플래티넘Ⅱ,sedan,95.437018,3
kia,더 K9,플래티넘Ⅲ,sedan,95.437018,2
kgm,뉴 체어맨W,CW600 SVIP,sedan,96.015424,4
kgm,뉴 체어맨W,CW600 럭셔리,sedan,96.015424,10
kgm,뉴 체어맨W,CW600 프레스티지,sedan,96.015424,10
kia,더 뉴 K9 [RJ],마스터즈,sedan,96.401028,2
kia,더 뉴 K9 [RJ],베스트 셀렉션 I,sedan,96.401028,2
kia,더 뉴 K9 [RJ],베스트 셀렉션 II,sedan,96.401028,2
hyundai,뉴 에쿠스,VS380 럭셔리,sedan,96.979434,2
hyundai,뉴 에쿠스,VS380 모던,sedan,96.979434,2
hyundai,뉴 에쿠스,VS380 익스클루시브,sedan,96.979434,2
hyundai,뉴 에쿠스,VS380 프라임,sedan,96.979434,2
hyundai,뉴 에쿠스,VS380 프라임 VIP팩,sedan,96.979434,2
hyundai,뉴 에쿠스,VS380 프리미엄,sedan,96.979434,2
hyundai,뉴 에쿠스,VS460 프레스티지,sedan,97.429306,1
kia,더 K9,퀀텀,sedan,97.557841,2
kgm,뉴 체어맨W,V8 5000,sedan,97.750643,1
kgm,뉴 체어맨W,V8 5000 스페셜 에디션,sedan,97.750643,1
kgm,뉴 체어맨W,CW700 VVIP,sedan,98.136247,9
kgm,뉴 체어맨W,CW700 럭셔리,sedan,98.136247,6
kgm,뉴 체어맨W,CW700 보우 에디션,sedan,98.136247,2
kgm,뉴 체어맨W,CW700 프레스티지,sedan,98.136247,8
hyundai,뉴 에쿠스,VS500 (수출형),sedan,98.521851,1
hyundai,뉴 에쿠스,VS500 프레스티지,sedan,98.521851,3
kgm,뉴 체어맨W,V8 5000 보우 에디션,sedan,98.714653,2
kgm,뉴 체어맨W,V8 5000 VVIP,sedan,98.843188,5
kgm,뉴 체어맨W,CW700 리무진,sedan,98.971722,7
hyundai,뉴 에쿠스,VL 380 프레스티지,sedan,99.100257,3
kgm,뉴 체어맨W,V8 5000 서밋,sedan,99.228792,3
hyundai,뉴 에쿠스,VL 500 프레스티지,sedan,99.357326,5
kgm,뉴 체어맨W,V8 5000 리무진,sedan,99.485861,4
renault,필랑트,아이코닉,sedan,99.807198,1
renault,필랑트,에스프리 알핀,sedan,99.807198,1
renault,필랑트,에스프리 알핀 1955,sedan,99.807198,1
renault,필랑트,테크노,sedan,99.807198,1
kia,쏘렌토R,리미티드 스페셜,suv,0.000000,1
hyundai,뉴 투싼ix,-,suv,0.144300,1
hyundai,더 뉴 캐스퍼,디 에센셜,suv,0.721501,2
hyundai,더 뉴 캐스퍼,스마트,suv,0.721501,2
hyundai,더 뉴 캐스퍼,인스퍼레이션,suv,0.721501,2
hyundai,캐스퍼,디 에센셜,suv,0.721501,2
hyundai,캐스퍼,모던,suv,0.721501,2
hyundai,캐스퍼,스마트,suv,0.721501,4
hyundai,캐스퍼,인스퍼레이션,suv,0.721501,2
hyundai,싼타페CM,-,suv,1.298701,1
hyundai,더 뉴 맥스크루즈,수출형,suv,1.443001,2
hyundai,베라크루즈,VX 40주년 스페셜팩,suv,1.587302,1
kia,스토닉,디럭스,suv,1.731602,4
kia,스토닉,트렌디,suv,1.948052,5
kia,스토닉,프레스티지,suv,1.948052,5
hyundai,베뉴,모던,suv,2.380952,1
hyundai,베뉴,모던 플러스,suv,2.380952,1
hyundai,베뉴,스마트,suv,2.380952,1
hyundai,베뉴,프리미엄,suv,2.380952,1
hyundai,베뉴,플럭스,suv,2.741703,1
renault,QM3,LE,suv,3.751804,4
renault,QM3,RE,suv,3.751804,4
renault,QM3,RE 시그니처,suv,3.751804,2
renault,QM3,RE 시그니처 소닉 레드,suv,3.751804,2
renault,QM3,RE 시그니처 쇼콜라 브라운,suv,3.751804,2
renault,QM3,RE 시그니처 에투알 화이트,suv,3.751804,2
renault,QM3,SE,suv,3.751804,4
renault,뉴 QM3,LE,suv,3.751804,2
renault,뉴 QM3,RE,suv,3.751804,2
renault,뉴 QM3,RE S-에디션,suv,3.751804,1
renault,뉴 QM3,RE 시그니처,suv,3.751804,2
renault,뉴 QM3,RE 파노라믹 에디션,suv,3.751804,1
renault,뉴 QM3,SE,suv,3.751804,2
hyundai,코나 하이브리드,모던 스페셜,suv,4.834055,1
hyundai,코나 하이브리드,스마트 스페셜,suv,4.834055,1
hyundai,코나,모던,suv,5.122655,3
hyundai,코나,스마트,suv,5.122655,7
hyundai,코나,모던 초이스,suv,5.339105,4
hyundai,더 뉴 코나 하이브리드,모던,suv,5.627706,1
hyundai,더 뉴 코나 하이브리드,스마트,suv,5.627706,1
hyundai,더 뉴 코나 하이브리드,인스퍼레이션,suv,5.627706,1
hyundai,코나 하이브리드,프리미엄 스페셜,suv,5.916306,1
hyundai,코나,플럭스 모던,suv,6.204906,2
hyundai,코나,플럭스 프리미엄,suv,6.204906,2
hyundai,코나,플럭스 프리미엄 스페셜,suv,6.204906,2
hyundai,코나,모던 아트,suv,6.709957,3
hyundai,코나,모던 테크,suv,6.709957,3
hyundai,코나,모던 팝,suv,6.709957,3
hyundai,코나,프리미엄,suv,6.709957,7
hyundai,더 뉴 코나,N 라인 모던,suv,7.142857,2
hyundai,더 뉴 코나,N 라인 인스퍼레이션,suv,7.142857,2
hyundai,더 뉴 코나,모던,suv,7.503608,4
hyundai,더 뉴 코나,스마트,suv,7.503608,4
hyundai,더 뉴 코나,인스퍼레이션,suv,7.503608,4
hyundai,코나,아이언맨 에디션,suv,7.792208,2
kia,쏘울,-,suv,7.936508,1
kia,쏘울,U 고급형,suv,8.152958,8
kia,쏘울,스마트,suv,8.152958,2
kia,쏘울,2U 세이프티,suv,8.441558,3
kia,쏘울,U 스마트,suv,8.441558,2
kia,쏘울,럭셔리,suv,8.730159,4
kia,쏘울,프렌드,suv,8.730159,2
kia,쏘울,디럭스,suv,9.379509,3
kia,쏘울,디럭스 에코플러스,suv,9.379509,1
kia,쏘울,럭셔리 스타일팩,suv,9.379509,1
kia,쏘울,럭셔리 에코플러스,suv,9.379509,2
kia,쏘울,프렌드 에코플러스,suv,9.379509,1
kia,쏘울,프리미엄,suv,9.379509,3
kia,쏘울,프리미엄 에코플러스,suv,9.379509,1
renault,캡처,에디션 파리,suv,9.956710,1
renault,캡처,인텐스,suv,10.101010,2
renault,캡처,젠,suv,10.245310,1
kgm,티볼리,TX,suv,10.389610,6
kia,더 뉴 쏘울,노블레스 스페셜,suv,10.678211,1
kia,올 뉴 쏘울,노블레스 스페셜,suv,10.678211,1
kia,올 뉴 쏘울,액티브존,suv,10.678211,1
kia,올 뉴 쏘울,노블레스,suv,11.111111,6
kia,올 뉴 쏘울,브라운존,suv,11.111111,2
kia,올 뉴 쏘울,프레스티지,suv,11.111111,6
kgm,티볼리 아머,TX,suv,11.399711,5
kia,더 뉴 쏘울,노블레스,suv,11.976912,1
kia,더 뉴 쏘울,트렌디,suv,11.976912,1
kia,더 뉴 쏘울,프레스티지,suv,11.976912,1
kia,올 뉴 쏘울,그린존,suv,11.976912,1
kia,올 뉴 쏘울,럭셔리,suv,11.976912,3
kia,올 뉴 쏘울,레드존,suv,11.976912,3
kia,올 뉴 쏘울,트렌디,suv,11.976912,1
kia,니로,노블레스,suv,13.131313,4
kia,니로,럭셔리,suv,13.131313,3
kia,니로,프레스티지,suv,13.131313,4
kia,더 뉴 니로,노블레스,suv,13.131313,3
kia,더 뉴 니로,노블레스 스페셜,suv,13.131313,2
kia,더 뉴 니로,럭셔리,suv,13.131313,1
kia,더 뉴 니로,시그니처,suv,13.131313,2
kia,더 뉴 니로,트렌디,suv,13.131313,1
kia,더 뉴 니로,프레스티지,suv,13.131313,2
hyundai,코나 N,-,suv,13.852814,1
kgm,티볼리 아머,기어 에디션,suv,14.213564,4
kgm,티볼리 아머,기어 플러스,suv,14.213564,4
kgm,티볼리 아머,기어 플러스 I,suv,14.213564,2
kgm,티볼리 아머,기어 플러스 II,suv,14.213564,2
kgm,티볼리,LX,suv,15.007215,6
kgm,티볼리,LX 고급형,suv,15.007215,3
kgm,티볼리,LX 최고급형,suv,15.007215,2
kgm,티볼리,TX 스타일,suv,15.007215,1
kgm,티볼리,VX,suv,15.007215,4
kgm,티볼리,삼바 에디션,suv,15.007215,3
kgm,티볼리,엣지 에디션,suv,15.007215,3
kgm,티볼리 아머,LX,suv,15.800866,6
kgm,티볼리 아머,VX,suv,15.800866,5
kgm,티볼리 아머,기어 II 드라이빙 기어,suv,15.800866,4
kgm,티볼리 아머,기어 II 스타일링 기어,suv,15.800866,4
kia,쏘울 부스터,노블레스,suv,16.305916,1
kia,쏘울 부스터,노블레스 스페셜,suv,16.305916,1
kia,쏘울 부스터,프레스티지,suv,16.305916,1
kia,쏘울,2U 쿨,suv,16.738817,8
kia,쏘울,4U 코스모,suv,16.738817,8
kia,쏘울,U 최고급형,suv,16.738817,6
kia,쏘울,2U 고급형,suv,17.099567,9
kia,쏘울,2U 최고급형,suv,17.099567,8
chevrolet,더 뉴 트랙스,LS,suv,17.388167,8
chevrolet,더 뉴 트랙스,LS 디럭스,suv,17.388167,8
kia,쏘울,4U,suv,17.604618,8
kia,디 올 뉴 니로,베스트 셀렉션,suv,17.965368,1
kia,디 올 뉴 니로,시그니처,suv,17.965368,2
kia,디 올 뉴 니로,트렌디,suv,17.965368,2
kia,디 올 뉴 니로,프레스티지,suv,17.965368,2
kgm,베리 뉴 티볼리,V1,suv,18.326118,5
kgm,베리 뉴 티볼리,R-PLUS,suv,18.686869,1
kgm,베리 뉴 티볼리,V3,suv,18.686869,5
kgm,베리 뉴 티볼리,V5,suv,18.686869,5
kgm,베리 뉴 티볼리,업비트,suv,18.686869,1
kgm,베리 뉴 티볼리,V7,suv,19.047619,4
chevrolet,트랙스,LS,suv,19.552670,6
chevrolet,트랙스,LS 디럭스 패키지,suv,19.552670,5
chevrolet,트랙스,LT,suv,19.552670,6
chevrolet,트랙스,LT 디럭스,suv,19.552670,2
chevrolet,트랙스,LTZ,suv,19.552670,6
chevrolet,트랙스,퍼팩트 블랙,suv,19.552670,1
kia,쏘울,2U,suv,20.129870,1
kia,쏘울,스포츠,suv,20.129870,3
kgm,베리 뉴 티볼리,V3 스페셜,suv,20.418470,4
kgm,베리 뉴 티볼리,리미티드 에디션,suv,20.418470,4
chevrolet,트랙스,LT 레더 패키지,suv,20.707071,4
chevrolet,트랙스,프리미엄 에디션,suv,20.707071,4
kia,셀토스,트렌디,suv,20.923521,10
chevrolet,트랙스 크로스오버,LS,suv,21.428571,1
chevrolet,트랙스 크로스오버,LT,suv,21.428571,1
chevrolet,트랙스 크로스오버,RS,suv,21.428571,1
chevrolet,트랙스 크로스오버,RS 미드나잇 에디션,suv,21.428571,1
chevrolet,트랙스 크로스오버,레드라인,suv,21.428571,1
chevrolet,트랙스 크로스오버,액티브,suv,21.428571,1
kia,셀토스,프레스티지,suv,21.933622,10
hyundai,디 올 뉴 코나 하이브리드,모던,suv,22.077922,1
chevrolet,더 뉴 트랙스,LTZ,suv,22.222222,4
hyundai,디 올 뉴 코나,모던,suv,22.366522,3
chevrolet,트랙스,퍼펙트 블랙,suv,22.510823,2
hyundai,디 올 뉴 코나 하이브리드,H-Pick,suv,22.727273,1
hyundai,디 올 뉴 코나 하이브리드,프리미엄,suv,22.727273,1
hyundai,디 올 뉴 코나,프리미엄,suv,22.943723,3
chevrolet,더 뉴 트랙스,LT,suv,23.593074,8
chevrolet,더 뉴 트랙스,LT 디럭스,suv,23.593074,6
chevrolet,더 뉴 트랙스,LT 코어,suv,23.593074,4
chevrolet,더 뉴 트랙스,레드라인 LT 코어,suv,23.593074,2
chevrolet,더 뉴 트랙스,레드라인 프리미어,suv,23.593074,2
chevrolet,더 뉴 트랙스,블레이드 에디션,suv,23.593074,2
chevrolet,더 뉴 트랙스,퍼펙트 블랙,suv,23.593074,6
chevrolet,더 뉴 트랙스,프리미어,suv,23.593074,6
kia,더 뉴 셀토스,트렌디,suv,24.314574,2
kia,더 뉴 셀토스,프레스티지,suv,24.314574,2
hyundai,디 올 뉴 코나 하이브리드,블랙 익스테리어,suv,24.603175,1
hyundai,디 올 뉴 코나 하이브리드,인스퍼레이션,suv,24.603175,1
hyundai,디 올 뉴 코나,인스퍼레이션,suv,24.819625,3
kia,셀토스,그래비티,suv,25.036075,4
kia,셀토스,시그니처,suv,25.036075,4
kia,셀토스,노블레스,suv,25.252525,6
hyundai,디 올 뉴 코나,H-Pick,suv,25.396825,2
hyundai,디 올 뉴 코나 하이브리드,N라인,suv,25.541126,1
renault,XM3,RE 시그니처,suv,25.685426,1
hyundai,디 올 뉴 코나,N라인,suv,25.829726,1
hyundai,디 올 뉴 코나,블랙 익스테리어,suv,25.974026,2
kia,더 뉴 셀토스,X-Line,suv,26.118326,2
renault,XM3,인스파이어,suv,26.262626,2
kia,더 뉴 셀토스,그래비티,suv,26.479076,2
kia,더 뉴 셀토스,시그니처,suv,26.479076,2
chevrolet,트레일블레이저,LS,suv,26.767677,2
chevrolet,트레일블레이저,LT,suv,26.767677,2
renault,XM3,LE,suv,27.200577,3
renault,XM3,LE 플러스,suv,27.200577,1
renault,XM3,RE,suv,27.200577,5
renault,XM3,SE,suv,27.200577,2
chevrolet,더 뉴 트레일블레이저,LT,suv,27.561328,1
kgm,티볼리 에어,AX,suv,27.849928,7
kgm,티볼리 에어,IX,suv,27.849928,9
kgm,티볼리 에어,RX,suv,27.849928,10
kia,디 올 뉴 셀토스,트렌디,suv,28.138528,3
chevrolet,더 뉴 트레일블레이저,프리미어,suv,28.354978,1
chevrolet,트레일블레이저,프리미어,suv,28.354978,2
kia,디 올 뉴 셀토스,시그니처,suv,28.643579,3
kia,디 올 뉴 셀토스,프레스티지,suv,28.643579,3
chevrolet,더 뉴 트레일블레이저,RS,suv,29.076479,2
chevrolet,더 뉴 트레일블레이저,액티브,suv,29.076479,2
chevrolet,트레일블레이저,RS,suv,29.076479,2
chevrolet,트레일블레이저,액티브,suv,29.076479,2
kia,디 올 뉴 셀토스,X-Line,suv,29.437229,3
kgm,티볼리 에어,A1,suv,29.581530,1
kgm,티볼리 에어,A3,suv,29.797980,1
kgm,티볼리 에어,업비트,suv,29.797980,1
hyundai,뉴 투싼ix,스마트,suv,30.375180,4
hyundai,투싼ix,LX20 럭셔리,suv,30.375180,4
hyundai,투싼ix,LX20 월드컵 스페셜 에디션,suv,30.375180,1
hyundai,투싼ix,X20 디럭스,suv,30.375180,3
hyundai,투싼ix,X20 럭셔리,suv,30.375180,6
hyundai,투싼ix,X20 스타일,suv,30.375180,2
hyundai,투싼ix,X20 워너비,suv,30.880231,3
hyundai,뉴 투싼ix,스타일,suv,31.024531,2
hyundai,투싼ix,LX20 스마트팩,suv,31.240981,2
hyundai,투싼ix,X20 스마트,suv,31.240981,2
kgm,뷰티풀 코란도,C3,suv,31.529582,4
kgm,뷰티풀 코란도,C3 플러스,suv,31.529582,2
kgm,뷰티풀 코란도,샤이니,suv,31.746032,2
kgm,뷰티풀 코란도,C5 프라임,suv,31.890332,2
hyundai,올 뉴 투싼,모던 초이스,suv,32.034632,6
kgm,뷰티풀 코란도,C5,suv,32.395382,4
kgm,뷰티풀 코란도,C5 플러스,suv,32.395382,4
kgm,뷰티풀 코란도,C7,suv,32.395382,4
kgm,뷰티풀 코란도,R-플러스,suv,32.395382,2
hyundai,올 뉴 투싼,스타일 피버,suv,32.756133,2
kgm,뷰티풀 코란도,딜라이트,suv,33.044733,2
kgm,뷰티풀 코란도,딜라이트 플러스,suv,33.044733,2
kgm,뷰티풀 코란도,판타스틱,suv,33.044733,2
hyundai,올 뉴 투싼,스타일,suv,33.333333,7
hyundai,뉴 투싼ix,모던,suv,33.982684,5
hyundai,뉴 투싼ix,스마트 스페셜,suv,33.982684,5
hyundai,뉴 투싼ix,월드컵 에디션,suv,33.982684,3
hyundai,뉴 투싼ix,프리미엄,suv,33.982684,2
hyundai,투싼ix,LMX20 프리미엄,suv,33.982684,9
hyundai,투싼ix,LX20 모던,suv,33.982684,2
hyundai,투싼ix,LX20 프리미어,suv,33.982684,9
hyundai,투싼ix,X20 스페셜팩,suv,33.982684,1
hyundai,올 뉴 투싼,스마트,suv,34.632035,9
hyundai,올 뉴 투싼,베스트 초이스,suv,34.920635,6
hyundai,올 뉴 투싼,얼티밋 에디션,suv,34.920635,6
hyundai,올 뉴 투싼,인스퍼레이션,suv,34.920635,6
hyundai,올 뉴 투싼,모던 피버,suv,35.209235,2
kgm,뉴 코란도 C,CVS 고급형,suv,36.435786,2
kgm,뉴 코란도 C,CVS 최고급형,suv,36.435786,2
kgm,코란도 C,시크,suv,36.435786,3
kgm,코란도 C,시크 K룩,suv,36.435786,1
kgm,코란도 C,시크 리미티드,suv,36.435786,1
kgm,코란도 C,시크 비트,suv,36.435786,1
kgm,코란도 C,시크 쿨,suv,36.435786,1
kgm,코란도 C,클래시,suv,36.435786,4
kgm,코란도 C,클래시 럭셔리,suv,36.435786,5
kgm,코란도 C,클래시 컴포트,suv,36.435786,1
kgm,코란도 C,클러비,suv,36.435786,4
kgm,코란도 C,클러비 K룩,suv,36.435786,1
kgm,코란도 C,클러비 가디언,suv,36.435786,1
kgm,코란도 C,클러비 리미티드,suv,36.435786,1
kgm,코란도 C,클러비 매니아,suv,36.435786,1
kgm,코란도 C,클러비 파크,suv,36.435786,3
kia,스포티지 더 볼드,트렌디,suv,37.662338,8
kia,스포티지R,LX,suv,37.806638,6
hyundai,올 뉴 투싼,모던,suv,37.950938,13
hyundai,올 뉴 투싼,프리미엄,suv,38.095238,12
kia,더 뉴 스포티지R,럭셔리,suv,38.239538,3
kgm,뉴 코란도 C,KX,suv,38.383838,4
kia,스포티지R,TLX 최고급형,suv,38.528139,6
kgm,뉴 스타일 코란도 C,KX,suv,38.672439,2
kia,스포티지 4세대,스타일 에디션,suv,38.888889,1
kia,스포티지 4세대,트렌디,suv,38.888889,9
kia,더 뉴 스포티지R,W 스페셜,suv,39.538240,1
kia,더 뉴 스포티지R,노블레스,suv,39.538240,4
kia,더 뉴 스포티지R,에이스,suv,39.538240,3
kia,더 뉴 스포티지R,트렌디,suv,39.538240,5
kia,더 뉴 스포티지R,프레스티지,suv,39.538240,4
kia,스포티지R,TLX 고급형,suv,39.538240,3
kia,스포티지R,TLX 프리미엄,suv,39.538240,3
kia,스포티지 더 볼드,럭셔리,suv,40.115440,5
kia,더 뉴 스포티지R,럭셔리 트렌디,suv,40.259740,2
kia,스포티지R,리미티드,suv,40.404040,8
hyundai,올 뉴 투싼,스타일 스페셜,suv,40.548341,2
kia,스포티지 4세대,노블레스,suv,40.692641,8
hyundai,올 뉴 투싼,모던 스페셜,suv,40.909091,2
hyundai,올 뉴 투싼,익스트림 에디션,suv,40.909091,2
kia,스포티지 4세대,노블레스 스페셜,suv,41.269841,5
kia,스포티지 4세대,노블레스 플러스,suv,41.269841,2
kia,스포티지 4세대,프레스티지,suv,41.269841,4
kia,스포티지 더 볼드,프레스티지,suv,41.630592,15
kia,스포티지 더 볼드,프레스티지 그래비티,suv,41.630592,5
kia,스포티지 더 볼드,노블레스,suv,42.063492,5
kia,스포티지 더 볼드,시그니처,suv,42.063492,9
kia,스포티지 더 볼드,시그니처 그래비티,suv,42.063492,5
kia,스포티지 더 볼드,인텔리전트,suv,42.063492,5
kgm,뉴 코란도 C,CVT 고급형,suv,42.784993,2
kgm,뉴 코란도 C,CVT 최고급형,suv,42.784993,2
kgm,뉴 코란도 C,CVX 고급형,suv,42.784993,2
kgm,뉴 코란도 C,CVX 최고급형,suv,42.784993,2
kgm,뉴 코란도 C,어드벤처 60th 에디션,suv,42.784993,1
kgm,뉴 코란도 C,어드벤처 60주년 에디션,suv,42.784993,1
kgm,뉴 코란도 C,DX,suv,43.506494,4
kgm,뉴 코란도 C,RX 고급형,suv,43.506494,4
kgm,뉴 코란도 C,RX 최고급형,suv,43.506494,4
kgm,뉴 코란도 C,익스트림,suv,43.506494,4
kgm,뉴 스타일 코란도 C,DX,suv,44.372294,2
kgm,뉴 스타일 코란도 C,RX,suv,44.372294,1
kgm,뉴 스타일 코란도 C,RX 고급형,suv,44.372294,2
kgm,뉴 스타일 코란도 C,RX 최고급형,suv,44.372294,2
kgm,뉴 스타일 코란도 C,익스트림,suv,44.372294,2
kgm,뉴 스타일 코란도 C,익스트림 스포츠,suv,44.372294,2
kgm,뉴 코란도 C,KX 스페셜,suv,44.372294,2
kgm,뉴 코란도 C,삼바 에디션,suv,44.372294,1
hyundai,디 올 뉴 투싼 하이브리드,N 라인 인스퍼레이션,suv,45.310245,1
hyundai,디 올 뉴 투싼 하이브리드,N 라인 프리미엄,suv,45.310245,1
hyundai,디 올 뉴 투싼 하이브리드,모던,suv,45.310245,1
hyundai,디 올 뉴 투싼 하이브리드,인스퍼레이션,suv,45.310245,1
