brand,model_name,trim_name,major_category,size_score,model_year,vehicle_age_years,color,mileage_km,price_manwon,price_manwon_log1p
kgm,티볼리 에어,IX,suv,27.849928,2016,9.83,흰색,166149.0,680,6.523562
kia,카니발 4세대,시그니처,van,92.896175,2021,5.08,검정,103396.0,3890,8.266421
hyundai,더 뉴 아이오닉 하이브리드,I,hatchback,96.891192,2025,1.0,흰색,28865.0,2850,7.955425
hyundai,스타리아,인스퍼레이션,van,75.956284,2024,2.25,갈색(밤색),22501.0,3490,8.157944
kia,올 뉴 카니발,프레스티지,van,71.038251,2016,10.92,미색,195823.0,880,6.781058
hyundai,엑센트 (신형),스타일,sedan,1.092545,2015,11.25,흰색,65694.0,420,6.042633
hyundai,그랜드스타렉스,모던,van,60.10929,2017,8.42,은색,100325.0,1400,7.244942
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2020,5.83,흰색,89973.0,4600,8.434029
kia,더 K9,플래티넘Ⅱ,sedan,95.437018,2019,6.92,회색,62154.0,2650,7.882692
kia,올 뉴 K7,프레스티지,sedan,75.064267,2016,9.83,회색,108700.0,1300,7.170888
kia,올 뉴 K7,노블레스,sedan,77.634961,2016,10.0,회색,133123.0,1220,7.107425
kia,봉고3,더블캡,truck,26.829268,2015,10.83,흰색,140803.0,770,6.647688
kia,모하비 더 마스터,마스터즈,suv,89.177489,2022,3.42,미색,40000.0,3600,8.188967
kia,셀토스,트렌디,suv,20.923521,2022,4.25,미색,59525.0,1990,7.596392
hyundai,쏘나타 DN8,인스퍼레이션,sedan,32.51928,2020,6.67,흰색,87045.0,2000,7.601402
chevrolet,크루즈,LTZ,sedan,17.802057,2016,9.75,검정색,103701.0,490,6.196444
hyundai,팰리세이드,프레스티지,suv,90.11544,2022,3.92,검정,76038.0,3150,8.055475
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2020,6.0,검정색,130848.0,4350,8.378161
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2025,0.58,검정색,8855.0,9190,9.12598
kia,K8,프레스티지,sedan,75.835476,2024,2.33,미색,26770.0,2550,7.844241
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2025,2.0,검정,15000.0,5680,8.644883
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2024,1.92,흰색,71705.0,6550,8.787373
hyundai,싼타페 더 프라임,익스클루시브,suv,60.38961,2017,9.25,은색,49378.0,1580,7.365813
kia,올 뉴 카니발,11인승,van,41.803279,2016,10.75,검정색,149484.0,910,6.814543
hyundai,더 뉴 아이오닉 하이브리드,I,hatchback,96.891192,2022,4.58,청색,53502.0,2850,7.955425
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.25,검정,95945.0,3950,8.281724
kia,카니발 4세대,노블레스,van,69.398907,2021,5.17,흰색,99862.0,2850,7.955425
kia,올 뉴 카니발,프레스티지,van,71.038251,2018,8.17,회색,99199.0,1530,7.333676
hyundai,그랜드스타렉스,CVX 프리미엄,van,56.010929,2015,11.17,회색,170876.0,780,6.660575
hyundai,그랜저HG,모던 컬렉션,sedan,61.568123,2017,9.08,검정색,169066.0,790,6.673298
kgm,티볼리 에어,IX,suv,27.849928,2017,8.92,흰색,253375.0,580,6.364751
kia,카니발 4세대,시그니처,van,92.896175,2023,3.08,미색,36236.0,4650,8.444838
hyundai,그랜드스타렉스,스마트,van,60.10929,2016,10.0,노랑,195297.0,790,6.673298
kia,더 뉴 쏘렌토 4세대,시그니처,suv,79.292929,2021,5.83,미색,64048.0,3480,8.155075
hyundai,디 올 뉴 싼타페 하이브리드,캘리그래피,suv,84.487734,2024,2.25,회색,18826.0,4380,8.385032
hyundai,쏘나타 하이브리드 [DN8],모던,sedan,32.51928,2022,4.42,검정,82211.0,1730,7.456455
hyundai,쏘나타 하이브리드 [DN8],모던,sedan,32.51928,2022,4.42,검정,68208.0,1830,7.512618
kia,더 뉴 카니발,노블레스 스페셜,van,66.393443,2019,7.58,미색,77717.0,1950,7.576097
chevrolet,더 뉴 트랙스,LT 코어,suv,23.593074,2021,5.17,흰색,76840.0,1170,7.065613
hyundai,스타리아,모던,van,75.956284,2023,3.42,회색,98129.0,2300,7.741099
kgm,뷰티풀 코란도,C5 플러스,suv,32.395382,2022,4.0,흰색,98844.0,1750,7.467942
chevrolet,크루즈,LTZ,sedan,17.802057,2015,10.58,검정,160590.0,350,5.860786
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2018,7.75,검정색,138086.0,2350,7.762596
kia,더 뉴 K7,기본형,sedan,65.29563,2023,3.67,까치투톤,54671.0,3650,8.202756
hyundai,팰리세이드,익스클루시브,suv,90.11544,2019,7.0,회색,127200.0,2390,7.779467
kia,올 뉴 카니발,럭셔리,van,71.038251,2015,11.67,회색,244227.0,600,6.398595
hyundai,LF쏘나타,스마트,sedan,56.041131,2018,7.83,회색,159190.0,990,6.898715
hyundai,더 뉴 투싼,인스퍼레이션,suv,51.803752,2022,3.83,회색,62720.0,2780,7.930566
kia,더 뉴 봉고3,초장축 L,truck,23.780488,2020,6.42,흰색,84288.0,1290,7.163172
hyundai,LF쏘나타,모던,sedan,57.647815,2019,7.0,흰색,111138.0,1450,7.280008
hyundai,아반떼MD,M16 모던,sedan,3.984576,2015,11.58,은색,68035.0,790,6.673298
kia,뉴모닝,LX 고급형,hatchback,2.331606,2016,10.83,남색,162000.0,480,6.175867
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2026,0.75,검정,2000.0,4980,8.513386
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,2.75,초록(연두),59168.0,5849,8.674197
kia,올 뉴 K7,리미티드 플러스,sedan,78.984576,2018,8.08,회색,184454.0,1090,6.99485
kgm,더 뉴 코란도 스포츠,익스트림,truck,42.073171,2017,9.67,검정,210869.0,690,6.53814
kgm,렉스턴 스포츠,노블레스,truck,55.487805,2019,7.25,"파랑(남색,곤색)",185509.0,1390,7.237778
hyundai,팰리세이드,프레스티지,suv,90.11544,2022,4.33,청색,122762.0,2690,7.897668
hyundai,더 뉴 투싼,모던,suv,51.803752,2021,4.67,흰색,70272.0,2250,7.71913
kia,올 뉴 쏘렌토,노블레스,suv,66.305916,2015,11.17,검정,121100.0,1390,7.237778
hyundai,스타리아,11인승,van,85.245902,2024,2.17,"파랑(남색,곤색)",52830.0,3900,8.268988
hyundai,더 뉴 그랜저,프리미엄 초이스,sedan,80.912596,2021,5.33,검정,110061.0,1990,7.596392
kgm,토레스,T7,suv,62.265512,2023,3.67,흰색,80448.0,2420,7.791936
kia,K5,프레스티지,sedan,27.377892,2022,4.42,미색,50746.0,2290,7.736744
hyundai,팰리세이드,캘리그래피,suv,94.877345,2022,4.08,"파랑(남색,곤색)",121237.0,3090,8.03625
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2022,4.25,흰색,77824.0,4850,8.48694
hyundai,더 뉴 그랜드스타렉스,2WD,van,60.10929,2019,7.08,쥐색,52934.0,2500,7.824446
kia,K5,프레스티지,sedan,27.377892,2016,10.25,검정,52287.0,1190,7.082549
hyundai,디 올 뉴 그랜저,프리미엄,sedan,84.511568,2023,3.0,회색,33000.0,3470,8.152198
kia,더 뉴 카니발,하이루프 특장차,van,71.038251,2020,6.25,검정,62686.0,2850,7.955425
kia,더 뉴 니로,노블레스 스페셜,suv,13.131313,2021,5.25,검정,78676.0,2190,7.692113
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.0,흰색,70737.0,4500,8.412055
hyundai,싼타페TM,인스퍼레이션,suv,70.707071,2018,7.42,흰색,115238.0,2170,7.682943
kia,모하비 더 마스터,마스터즈 그래비티,suv,89.177489,2022,3.83,검정색,107316.0,3899,8.268732
kia,더 뉴 카니발 4세대,노블레스,van,46.448087,2024,2.25,미색,29919.0,3750,8.229778
kgm,티볼리 에어,IX,suv,27.849928,2019,7.08,흰색,58434.0,1100,7.003974
renault,SM3 네오,SE,sedan,20.694087,2015,11.08,회색,153163.0,280,5.638355
kia,더 뉴 카니발 4세대,프레스티지,van,46.448087,2024,2.08,미색,57321.0,3650,8.202756
chevrolet,더 넥스트 스파크,LT,hatchback,7.253886,2017,9.17,회색,60961.0,560,6.329721
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,5.17,흰색,33640.0,5850,8.674368
hyundai,쏘나타 DN8,프리미엄 플러스,sedan,32.51928,2022,4.5,검정,102668.0,1730,7.456455
hyundai,올 뉴 아반떼 [CN7],모던,sedan,11.568123,2023,3.75,흰색,70830.0,1720,7.450661
hyundai,디 올 뉴 싼타페 하이브리드,프레스티지,suv,82.900433,2024,2.25,흰색,36264.0,3560,8.177797
renault,더 뉴 QM6,프리미에르,suv,56.709957,2023,3.08,검정색,36174.0,2230,7.710205
hyundai,팰리세이드,프레스티지,suv,90.11544,2021,5.83,검정색,93055.0,2590,7.859799
kia,올 뉴 쏘렌토,프레스티지,suv,66.305916,2016,10.08,미색,161133.0,1150,7.048386
kia,올 뉴 카니발,프레스티지,van,71.038251,2017,9.33,회색,107074.0,1450,7.280008
kia,뉴모닝,LX 고급형,hatchback,2.331606,2016,9.75,진주색,66800.0,750,6.621406
hyundai,그랜저HG 하이브리드,프리미엄,sedan,60.539846,2015,11.67,검정색,209934.0,580,6.364751
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2021,5.33,흰색,107290.0,2030,7.616284
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2020,5.75,회색,92371.0,2250,7.71913
renault,마스터,S,van,89.89071,2020,6.33,미색,70213.0,2980,8.000014
hyundai,올 뉴 투싼,얼티밋 에디션,suv,34.920635,2019,7.33,흰색,130040.0,1590,7.372118
kia,디 올 뉴 스포티지 하이브리드,노블레스,suv,47.763348,2023,3.42,미색,79381.0,2850,7.955425
hyundai,디 올 뉴 싼타페,캘리그래피,suv,85.209235,2024,2.5,흰색,81976.0,3950,8.281724
renault,SM6,SE,sedan,48.071979,2017,8.58,검정,168201.0,550,6.311735
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,2.25,흰색,15674.0,6950,8.846641
hyundai,그랜저IG,모던,sedan,70.694087,2018,8.25,회색,110380.0,1479,7.299797
hyundai,디 올 뉴 투싼 하이브리드,프리미엄,suv,45.310245,2021,4.75,흰색,84924.0,2350,7.762596
renault,SM7 노바,,sedan,82.77635,2016,10.42,흰색,216007.0,440,6.089045
hyundai,싼타페 더 프라임,프리미엄,suv,60.02886,2021,4.67,회색,95387.0,2290,7.736744
kgm,더 뉴 렉스턴 스포츠 칸,프레스티지,truck,85.365854,2021,4.17,초록(연두),76933.0,2350,7.762596
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.17,흰색,81098.0,5850,8.674368
hyundai,올 뉴 투싼,스마트,suv,34.632035,2018,8.08,검정,94030.0,1360,7.215975
hyundai,팰리세이드,프레스티지,suv,90.11544,2022,4.25,검정색,69898.0,3180,8.064951
kia,셀토스,프레스티지,suv,21.933622,2020,6.5,,,1550,7.346655
hyundai,LF쏘나타,스마트 스페셜,sedan,53.984576,2017,9.67,회색,118653.0,790,6.673298
kgm,올 뉴 렉스턴,프레스티지,suv,93.145743,2021,5.17,검정,59362.0,2880,7.965893
renault,QM6,LE,suv,52.525253,2017,9.33,검정,194495.0,690,6.53814
kia,더 뉴 레이,시그니처,van,3.005464,2022,4.5,미색,49503.0,1420,7.259116
hyundai,그랜저HG,모던,sedan,61.568123,2015,11.0,회색,193330.0,590,6.381816
kia,K7 프리미어,X 에디션,sedan,76.22108,2020,6.25,"파랑(남색,곤색)",64731.0,2200,7.696667
kgm,베리 뉴 티볼리,V5,suv,18.686869,2021,5.75,흰색,25452.0,1780,7.48493
kgm,티볼리 에어,RX,suv,27.849928,2017,8.67,회색,134959.0,790,6.673298
kia,더 뉴 쏘렌토,노블레스 스페셜,suv,68.903319,2019,7.83,회색,127100.0,1950,7.576097
kia,더 뉴 K9 [RJ],플래티넘,sedan,94.987147,2023,2.92,흰색,45030.0,4550,8.423102
renault,SM6,LE,sedan,43.573265,2016,9.25,흰색,97827.0,840,6.734592
chevrolet,크루즈,LTZ,sedan,17.802057,2016,10.0,흰색,1.0,470,6.154858
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,3.5,흰색,86145.0,4699,8.455318
kia,쏘렌토 4세대,노블레스,suv,75.901876,2021,5.67,미색,129084.0,2500,7.824446
hyundai,아이오닉 하이브리드,N,hatchback,96.891192,2016,9.42,회색,125841.0,1070,6.976348
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2017,9.58,회색,76740.0,530,6.274762
hyundai,디 올 뉴 그랜저 하이브리드,캘리그래피,sedan,63.303342,2023,2.5,회색,34409.0,3980,8.289288
kia,올 뉴 모닝 [JA],디럭스,hatchback,22.797927,2017,9.08,회색,146009.0,550,6.311735
kia,모하비 더 마스터,마스터즈,suv,89.177489,2021,4.25,회색,68193.0,4042,8.304742
kia,카니발 4세대,프레스티지,van,44.808743,2021,5.33,미색,92376.0,2350,7.762596
kia,모닝 어반,프레스티지,hatchback,22.797927,2022,3.83,흰색,86444.0,1230,7.115582
kgm,티볼리 에어,A3,suv,29.79798,2022,3.75,흰색,37713.0,1590,7.372118
kia,셀토스,트렌디,suv,20.923521,2023,3.67,흰색,98182.0,1780,7.48493
kgm,토레스,T5,suv,62.265512,2024,2.75,회색,124486.0,1890,7.544861
hyundai,팰리세이드,프레스티지,suv,90.11544,2022,4.83,흰색,95537.0,3130,8.049108
kia,카니발 4세대,노블레스,van,69.398907,2021,5.42,"파랑(남색,곤색)",95195.0,2800,7.937732
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.25,"파랑(남색,곤색)",38624.0,4950,8.507345
hyundai,아반떼MD,M16 모던,sedan,3.984576,2016,10.67,회색,144940.0,650,6.47851
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2024,2.17,흰색,14195.0,7700,8.949105
hyundai,제네시스,프레스티지,sedan,89.845758,2016,9.67,검정,162774.0,2100,7.650169
kia,모하비 더 마스터,마스터즈 그래비티,suv,89.177489,2021,5.5,검정색,72797.0,3630,8.197263
hyundai,쏘나타 하이브리드 [DN8],인스퍼레이션,sedan,32.51928,2020,6.17,흰색,82764.0,2220,7.705713
kia,봉고3,탑,truck,47.560976,2025,1.5,흰색,21674.0,2370,7.771067
kia,K5,럭셔리,sedan,27.377892,2017,9.25,회색,99975.0,1050,6.957497
hyundai,디 올 뉴 싼타페 하이브리드,캘리그래피,suv,84.487734,2021,4.33,회색,61682.0,3570,8.180601
hyundai,LF쏘나타 하이브리드,스마트,sedan,57.647815,2018,8.75,흰색,134046.0,1300,7.170888
renault,SM7 노바,,sedan,82.77635,2018,7.33,흰색,345275.0,300,5.70711
kgm,티볼리 에어,AX,suv,27.849928,2019,7.17,검정,90000.0,890,6.792344
chevrolet,트레일블레이저,프리미어,suv,28.354978,2021,5.67,흰색,71040.0,1680,7.427144
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2024,2.08,검정,34679.0,8400,9.036106
kia,더 뉴 레이,시그니처,van,3.005464,2022,4.5,미색,54679.0,1499,7.31322
hyundai,팰리세이드,캘리그래피,suv,94.877345,2022,4.58,흰색,85712.0,3750,8.229778
renault,QM6,RE,suv,57.792208,2019,6.75,회색,112000.0,1150,7.048386
hyundai,LF쏘나타,프리미엄 스페셜,sedan,57.647815,2017,9.17,회색,155427.0,890,6.792344
kia,쏘렌토 4세대,노블레스,suv,75.901876,2021,5.92,회색,81019.0,2750,7.91972
hyundai,팰리세이드,프레스티지,suv,90.11544,2019,6.92,흰색,101194.0,2890,7.969358
kgm,더 뉴 렉스턴 스포츠 칸,노블레스,truck,85.365854,2025,1.25,흰색,7829.0,3680,8.21094
kia,모닝 어반,시그니처,hatchback,22.797927,2023,2.83,미색,19636.0,1560,7.353082
kgm,티볼리,LX 고급형,suv,15.007215,2015,11.08,"파랑(남색,곤색)",138300.0,570,6.347389
hyundai,베뉴,프리미엄,suv,2.380952,2023,2.5,흰색,10255.0,2090,7.645398
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,5.75,검정색,53547.0,4050,8.306719
kia,쏘렌토 4세대 하이브리드,그래비티,suv,68.326118,2023,3.42,흰색,134864.0,3330,8.111028
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2017,8.92,회색,139123.0,440,6.089045
kia,카니발 4세대,시그니처,van,92.896175,2021,4.92,미색,99200.0,3490,8.157944
hyundai,더 뉴 팰리세이드,캘리그래피,suv,95.526696,2023,3.5,흰색,85670.0,4550,8.423102
kia,K8,스탠다드,sedan,75.835476,2022,4.33,검정,94865.0,1950,7.576097
hyundai,더 뉴 투싼,인스퍼레이션,suv,51.803752,2023,2.33,흰색,13686.0,3150,8.055475
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2017,9.08,베이지,178000.0,590,6.381816
kgm,더 뉴 렉스턴 스포츠 칸,프레스티지,truck,85.365854,2021,4.42,국방색,54043.0,2170,7.682943
kgm,렉스턴 스포츠 칸,5링크 프로페셔널 X,truck,85.365854,2019,7.08,청색,75690.0,1750,7.467942
chevrolet,스파크,LT,hatchback,40.414508,2015,10.92,"파랑(남색,곤색)",130103.0,380,5.942799
renault,SM6,LE,sedan,43.573265,2017,8.25,흰색,191013.0,590,6.381816
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2025,2.0,검정,58848.0,5490,8.610866
kia,카니발 4세대,시그니처,van,92.896175,2021,5.33,"파랑(남색,곤색)",189024.0,2200,7.696667
kia,모닝 어반,시그니처,hatchback,22.797927,2023,3.25,흰색,24351.0,1630,7.396949
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.33,회색,19275.0,4090,8.316545
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,2.83,흰색,38365.0,4250,8.35491
kia,올 뉴 K7,프레스티지,sedan,75.064267,2018,8.08,"파랑(남색,곤색)",147505.0,920,6.82546
kia,올 뉴 카니발,프레스티지,van,71.038251,2016,9.75,검정,162509.0,1030,6.938284
hyundai,디 올 뉴 투싼 하이브리드,프리미엄,suv,45.310245,2022,4.33,흰색,47345.0,3150,8.055475
hyundai,팰리세이드,익스클루시브,suv,90.11544,2020,5.92,회색,43600.0,3060,8.026497
kgm,액티언 2세대,S8 하이브리드,suv,61.904762,2026,0.75,검정,7166.0,3590,8.186186
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2018,8.0,청색,87320.0,620,6.431331
hyundai,그랜저IG,모던,sedan,70.694087,2018,8.5,검정,160380.0,1100,7.003974
chevrolet,올 뉴 말리부,LT 프리미엄,sedan,54.627249,2017,9.33,흰색,98897.0,870,6.769642
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2020,5.58,회색,56711.0,5050,8.527342
hyundai,더 뉴 팰리세이드,프레스티지,suv,95.526696,2023,3.25,흰색,39156.0,4550,8.423102
kia,디 올 뉴 스포티지 하이브리드,시그니처,suv,47.763348,2024,2.25,미색,61086.0,3250,8.086718
kia,더 뉴 K7,프레스티지,sedan,73.650386,2015,11.0,미색,80509.0,1020,6.928538
kia,더 뉴 스포티지R,프레스티지,suv,39.53824,2018,8.75,"파랑(남색,곤색)",91778.0,1450,7.280008
kia,디 올 뉴 스포티지,프레스티지,suv,53.391053,2022,4.42,검정,94531.0,2250,7.71913
kgm,렉스턴 스포츠,프레스티지 스페셜,truck,51.219512,2020,6.5,검정,115284.0,1690,7.433075
hyundai,더 뉴 투싼,프리미엄,suv,51.803752,2022,3.75,흰색,51538.0,2690,7.897668
hyundai,싼타페 더 프라임,프리미엄,suv,60.02886,2021,5.42,회색,76083.0,2450,7.804251
kia,더 뉴 봉고3,초장축 GLS,truck,23.780488,2023,2.75,흰색,38810.0,1950,7.576097
kia,디 올 뉴 스포티지 하이브리드,시그니처,suv,47.763348,2022,3.83,흰색,60749.0,3120,8.045909
kia,모하비 더 마스터,마스터즈,suv,89.177489,2024,2.67,검정,82537.0,4750,8.46611
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,4.67,회색,165326.0,4100,8.318986
hyundai,팰리세이드,익스클루시브,suv,90.11544,2022,4.33,흰색,72284.0,2990,8.003363
kia,타스만,익스트림,truck,74.390244,2026,0.92,회색,2170.0,5250,8.566174
kia,타스만,X-프로,truck,96.341463,2026,1.0,회색,6203.0,5590,8.628913
hyundai,더 뉴 그랜저 하이브리드,프리미엄 초이스,sedan,80.912596,2020,5.42,검정색,104849.0,2150,7.673688
hyundai,싼타페 더 프라임,프리미엄,suv,60.02886,2017,9.25,흰색,136382.0,1160,7.057037
hyundai,엑센트 (신형),모던,sedan,1.478149,2016,10.0,흰색,120000.0,549,6.309918
kgm,토레스,T7,suv,62.265512,2023,3.17,흰색,68310.0,2250,7.71913
renault,XM3,인스파이어,suv,26.262626,2023,3.75,빨강(주홍),36362.0,2090,7.645398
hyundai,팰리세이드,프레스티지,suv,90.11544,2019,6.83,흰색,75310.0,2800,7.937732
hyundai,쏘나타 디 엣지,비즈니스1,sedan,41.709512,2024,1.83,회색,1499.0,2450,7.804251
hyundai,쏘나타 디 엣지,비즈니스1,sedan,41.709512,2024,1.83,회색,31982.0,2450,7.804251
kia,K5,프레스티지,sedan,27.377892,2022,4.42,검정,93434.0,2180,7.687539
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2020,5.33,흰색,51918.0,4800,8.47658
hyundai,팰리세이드,캘리그래피,suv,94.877345,2022,4.33,검정색,53021.0,3950,8.281724
hyundai,그랜저IG,프리미엄,sedan,64.010283,2020,6.0,회색,128257.0,1790,7.490529
kia,더 뉴 쏘렌토,마스터 스페셜,suv,67.676768,2020,6.17,미색,97935.0,2770,7.926964
hyundai,더 뉴 그랜저 하이브리드,프리미엄 초이스,sedan,80.912596,2021,5.08,검정,87783.0,2550,7.844241
kia,디 올 뉴 스포티지 하이브리드,노블레스,suv,47.763348,2024,2.5,미색,53815.0,3300,8.101981
hyundai,베뉴,모던 플러스,suv,2.380952,2022,4.17,검정,45516.0,1860,7.528869
hyundai,벨로스터 N,퍼포먼스팩,hatchback,73.056995,2019,6.92,"파랑(남색,곤색)",71176.0,1600,7.378384
chevrolet,더 넥스트 스파크,LTZ,hatchback,7.253886,2016,10.33,미색,91430.0,560,6.329721
kgm,렉스턴 뉴 아레나,더 블랙,suv,93.145743,2024,2.42,흰색,21842.0,4150,8.331105
kia,K5,디럭스,sedan,27.377892,2016,10.58,회색,163786.0,750,6.621406
hyundai,아반떼 N,,sedan,13.881748,2025,0.67,흰색,4718.0,3590,8.186186
renault,SM3 네오,RE,sedan,20.694087,2015,10.92,흰색,88598.0,550,6.311735
hyundai,더 뉴 그랜드스타렉스,4WD,van,60.10929,2015,11.08,흰색,82888.0,1570,7.359468
